# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:20:07 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14048000 JOHN DAY RIVER AT MCDONALD FERRY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14048000
#            TS   parameter     statistic     Description
#        113351       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113351_00060_00003	113351_00060_00003_cd
USGS	14048000	2011-02-19	3640	A
USGS	14048000	2011-02-20	3460	A
USGS	14048000	2011-02-21	3230	A
USGS	14048000	2011-02-22	3040	A
USGS	14048000	2011-02-23	2880	A
USGS	14048000	2011-02-24	2780	A
USGS	14048000	2011-02-25	2620	A
USGS	14048000	2011-02-26	2490	A
USGS	14048000	2011-02-27	2180	A
USGS	14048000	2011-02-28	1780	A
USGS	14048000	2011-03-01	2210	A
USGS	14048000	2011-03-02	2420	A
USGS	14048000	2011-03-03	2450	A
USGS	14048000	2011-03-04	2710	A
USGS	14048000	2011-03-05	3320	A
USGS	14048000	2011-03-06	3170	A
USGS	14048000	2011-03-07	3480	A
USGS	14048000	2011-03-08	3550	A
USGS	14048000	2011-03-09	3340	A
USGS	14048000	2011-03-10	3200	A
USGS	14048000	2011-03-11	3760	A
USGS	14048000	2011-03-12	5200	A
USGS	14048000	2011-03-13	4920	A
USGS	14048000	2011-03-14	4470	A
USGS	14048000	2011-03-15	4800	A
USGS	14048000	2011-03-16	5730	A
USGS	14048000	2011-03-17	8940	A
USGS	14048000	2011-03-18	8560	A
USGS	14048000	2011-03-19	7040	A
USGS	14048000	2011-03-20	6300	A
USGS	14048000	2011-03-21	5830	A
USGS	14048000	2011-03-22	5410	A
USGS	14048000	2011-03-23	5350	A
USGS	14048000	2011-03-24	5100	A
USGS	14048000	2011-03-25	4730	A
USGS	14048000	2011-03-26	4580	A
USGS	14048000	2011-03-27	4520	A
USGS	14048000	2011-03-28	4680	A
USGS	14048000	2011-03-29	4860	A
USGS	14048000	2011-03-30	5070	A
USGS	14048000	2011-03-31	7660	A
USGS	14048000	2011-04-01	11900	A
USGS	14048000	2011-04-02	13900	A
USGS	14048000	2011-04-03	16600	A
USGS	14048000	2011-04-04	15500	A
USGS	14048000	2011-04-05	12400	A
USGS	14048000	2011-04-06	12400	A
USGS	14048000	2011-04-07	13000	A
USGS	14048000	2011-04-08	11600	A
USGS	14048000	2011-04-09	10300	A
USGS	14048000	2011-04-10	8950	A
USGS	14048000	2011-04-11	8060	A
USGS	14048000	2011-04-12	7560	A
USGS	14048000	2011-04-13	7480	A
USGS	14048000	2011-04-14	7430	A
USGS	14048000	2011-04-15	7620	A
USGS	14048000	2011-04-16	7200	A
USGS	14048000	2011-04-17	8210	A
USGS	14048000	2011-04-18	12000	A
USGS	14048000	2011-04-19	13400	A
USGS	14048000	2011-04-20	11900	A
USGS	14048000	2011-04-21	10500	A
USGS	14048000	2011-04-22	9890	A
USGS	14048000	2011-04-23	9120	A
USGS	14048000	2011-04-24	8190	A
USGS	14048000	2011-04-25	7880	A
USGS	14048000	2011-04-26	8110	A
USGS	14048000	2011-04-27	8230	A
USGS	14048000	2011-04-28	7830	A
USGS	14048000	2011-04-29	7570	A
USGS	14048000	2011-04-30	7710	A
USGS	14048000	2011-05-01	7640	A
USGS	14048000	2011-05-02	7190	A
USGS	14048000	2011-05-03	7110	A
USGS	14048000	2011-05-04	7570	A
USGS	14048000	2011-05-05	7550	A
USGS	14048000	2011-05-06	7520	A
USGS	14048000	2011-05-07	8270	A
USGS	14048000	2011-05-08	9140	A
USGS	14048000	2011-05-09	10000	A
USGS	14048000	2011-05-10	10100	A
USGS	14048000	2011-05-11	9110	A
USGS	14048000	2011-05-12	8800	A
USGS	14048000	2011-05-13	9800	A
USGS	14048000	2011-05-14	10900	A
USGS	14048000	2011-05-15	13000	A
USGS	14048000	2011-05-16	23000	A
USGS	14048000	2011-05-17	30500	A
USGS	14048000	2011-05-18	26200	A
USGS	14048000	2011-05-19	20100	A
USGS	14048000	2011-05-20	16500	A
USGS	14048000	2011-05-21	14400	A
USGS	14048000	2011-05-22	13500	A
USGS	14048000	2011-05-23	12900	A
USGS	14048000	2011-05-24	12400	A
USGS	14048000	2011-05-25	11900	A
USGS	14048000	2011-05-26	10600	A
USGS	14048000	2011-05-27	11300	A
USGS	14048000	2011-05-28	11100	A
USGS	14048000	2011-05-29	11400	A
USGS	14048000	2011-05-30	11000	A
USGS	14048000	2011-05-31	11300	A
USGS	14048000	2011-06-01	10900	A
USGS	14048000	2011-06-02	10300	A
USGS	14048000	2011-06-03	13300	A
USGS	14048000	2011-06-04	15700	A
USGS	14048000	2011-06-05	12700	A
USGS	14048000	2011-06-06	11400	A
USGS	14048000	2011-06-07	11200	A
USGS	14048000	2011-06-08	12000	A
USGS	14048000	2011-06-09	12400	A
USGS	14048000	2011-06-10	11600	A
USGS	14048000	2011-06-11	10500	A
USGS	14048000	2011-06-12	9930	A
USGS	14048000	2011-06-13	9730	A
USGS	14048000	2011-06-14	9350	A
USGS	14048000	2011-06-15	9450	A
USGS	14048000	2011-06-16	8890	A
USGS	14048000	2011-06-17	8010	A
USGS	14048000	2011-06-18	7200	A
USGS	14048000	2011-06-19	6740	A
USGS	14048000	2011-06-20	7290	A
USGS	14048000	2011-06-21	7750	A
USGS	14048000	2011-06-22	7060	A
USGS	14048000	2011-06-23	6680	A
USGS	14048000	2011-06-24	6580	A
USGS	14048000	2011-06-25	6390	A
USGS	14048000	2011-06-26	5770	A
USGS	14048000	2011-06-27	5180	A
USGS	14048000	2011-06-28	4680	A
USGS	14048000	2011-06-29	4370	A
USGS	14048000	2011-06-30	4330	A
USGS	14048000	2011-07-01	4300	A
USGS	14048000	2011-07-02	3960	A
USGS	14048000	2011-07-03	3590	A
USGS	14048000	2011-07-04	3310	A
USGS	14048000	2011-07-05	3160	A
USGS	14048000	2011-07-06	2980	A
USGS	14048000	2011-07-07	2780	A
USGS	14048000	2011-07-08	2550	A
USGS	14048000	2011-07-09	2370	A
USGS	14048000	2011-07-10	2230	A
USGS	14048000	2011-07-11	2060	A
USGS	14048000	2011-07-12	1890	A
USGS	14048000	2011-07-13	1760	A
USGS	14048000	2011-07-14	1660	A
USGS	14048000	2011-07-15	1570	A
USGS	14048000	2011-07-16	1510	A
USGS	14048000	2011-07-17	1440	A
USGS	14048000	2011-07-18	1400	A
USGS	14048000	2011-07-19	1370	A
USGS	14048000	2011-07-20	1320	A
USGS	14048000	2011-07-21	1230	A
USGS	14048000	2011-07-22	1170	A
USGS	14048000	2011-07-23	1140	A
USGS	14048000	2011-07-24	1050	A
USGS	14048000	2011-07-25	993	A
USGS	14048000	2011-07-26	947	A
USGS	14048000	2011-07-27	901	A
USGS	14048000	2011-07-28	861	A
USGS	14048000	2011-07-29	830	A
USGS	14048000	2011-07-30	801	A
USGS	14048000	2011-07-31	757	A
USGS	14048000	2011-08-01	722	A
USGS	14048000	2011-08-02	688	A
USGS	14048000	2011-08-03	660	A
USGS	14048000	2011-08-04	633	A
USGS	14048000	2011-08-05	603	A
USGS	14048000	2011-08-06	587	A
USGS	14048000	2011-08-07	565	A
USGS	14048000	2011-08-08	549	A
USGS	14048000	2011-08-09	538	A
USGS	14048000	2011-08-10	516	A
USGS	14048000	2011-08-11	492	A
USGS	14048000	2011-08-12	482	A
USGS	14048000	2011-08-13	460	A
USGS	14048000	2011-08-14	449	A
USGS	14048000	2011-08-15	432	A
USGS	14048000	2011-08-16	428	A
USGS	14048000	2011-08-17	421	A
USGS	14048000	2011-08-18	404	A
USGS	14048000	2011-08-19	398	A
USGS	14048000	2011-08-20	387	A
USGS	14048000	2011-08-21	375	A
USGS	14048000	2011-08-22	363	A
USGS	14048000	2011-08-23	356	A
USGS	14048000	2011-08-24	348	A
USGS	14048000	2011-08-25	329	A
USGS	14048000	2011-08-26	319	A
USGS	14048000	2011-08-27	331	A
USGS	14048000	2011-08-28	328	A
USGS	14048000	2011-08-29	322	A
USGS	14048000	2011-08-30	298	A
USGS	14048000	2011-08-31	297	A
USGS	14048000	2011-09-01	296	A
USGS	14048000	2011-09-02	286	A
USGS	14048000	2011-09-03	276	A
USGS	14048000	2011-09-04	265	A
USGS	14048000	2011-09-05	267	A
USGS	14048000	2011-09-06	280	A
USGS	14048000	2011-09-07	287	A
USGS	14048000	2011-09-08	281	A
USGS	14048000	2011-09-09	270	A
USGS	14048000	2011-09-10	260	A
USGS	14048000	2011-09-11	249	A
USGS	14048000	2011-09-12	247	A
USGS	14048000	2011-09-13	248	A
USGS	14048000	2011-09-14	245	A
USGS	14048000	2011-09-15	230	A
USGS	14048000	2011-09-16	225	A
USGS	14048000	2011-09-17	221	A
USGS	14048000	2011-09-18	225	A
USGS	14048000	2011-09-19	230	A
USGS	14048000	2011-09-20	236	A
USGS	14048000	2011-09-21	245	A
USGS	14048000	2011-09-22	242	A
USGS	14048000	2011-09-23	242	A
USGS	14048000	2011-09-24	248	A
USGS	14048000	2011-09-25	241	A
USGS	14048000	2011-09-26	238	A
USGS	14048000	2011-09-27	245	A
USGS	14048000	2011-09-28	250	A
USGS	14048000	2011-09-29	234	A
USGS	14048000	2011-09-30	225	A
USGS	14048000	2011-10-01	223	A
USGS	14048000	2011-10-02	234	A
USGS	14048000	2011-10-03	250	A
USGS	14048000	2011-10-04	279	A
USGS	14048000	2011-10-05	322	A
USGS	14048000	2011-10-06	347	A
USGS	14048000	2011-10-07	363	A
USGS	14048000	2011-10-08	414	A
USGS	14048000	2011-10-09	460	A
USGS	14048000	2011-10-10	512	A
USGS	14048000	2011-10-11	544	A
USGS	14048000	2011-10-12	529	A
USGS	14048000	2011-10-13	529	A
USGS	14048000	2011-10-14	537	A
USGS	14048000	2011-10-15	547	A
USGS	14048000	2011-10-16	557	A
USGS	14048000	2011-10-17	536	A
USGS	14048000	2011-10-18	516	A
USGS	14048000	2011-10-19	509	A
USGS	14048000	2011-10-20	523	A
USGS	14048000	2011-10-21	536	A
USGS	14048000	2011-10-22	524	A
USGS	14048000	2011-10-23	507	A
USGS	14048000	2011-10-24	494	A
USGS	14048000	2011-10-25	490	A
USGS	14048000	2011-10-26	483	A
USGS	14048000	2011-10-27	481	A
USGS	14048000	2011-10-28	481	A
USGS	14048000	2011-10-29	481	A
USGS	14048000	2011-10-30	481	A
USGS	14048000	2011-10-31	483	A
USGS	14048000	2011-11-01	488	A
USGS	14048000	2011-11-02	485	A
USGS	14048000	2011-11-03	481	A
USGS	14048000	2011-11-04	489	A
USGS	14048000	2011-11-05	487	A
USGS	14048000	2011-11-06	489	A
USGS	14048000	2011-11-07	485	A
USGS	14048000	2011-11-08	496	A
USGS	14048000	2011-11-09	508	A
USGS	14048000	2011-11-10	502	A
USGS	14048000	2011-11-11	509	A
USGS	14048000	2011-11-12	501	A
USGS	14048000	2011-11-13	499	A
USGS	14048000	2011-11-14	500	A
USGS	14048000	2011-11-15	498	A
USGS	14048000	2011-11-16	517	A
USGS	14048000	2011-11-17	532	A
USGS	14048000	2011-11-18	534	A
USGS	14048000	2011-11-19	526	A
USGS	14048000	2011-11-20	515	A
USGS	14048000	2011-11-21	510	A
USGS	14048000	2011-11-22	563	A
USGS	14048000	2011-11-23	533	A
USGS	14048000	2011-11-24	493	A
USGS	14048000	2011-11-25	518	A
USGS	14048000	2011-11-26	575	A
USGS	14048000	2011-11-27	578	A
USGS	14048000	2011-11-28	570	A
USGS	14048000	2011-11-29	566	A
USGS	14048000	2011-11-30	541	A
USGS	14048000	2011-12-01	525	A
USGS	14048000	2011-12-02	537	A
USGS	14048000	2011-12-03	528	A
USGS	14048000	2011-12-04	523	A
USGS	14048000	2011-12-05	499	A
USGS	14048000	2011-12-06	450	A:e
USGS	14048000	2011-12-07	430	A:e
USGS	14048000	2011-12-08	440	A:e
USGS	14048000	2011-12-09	455	A:e
USGS	14048000	2011-12-10	455	A:e
USGS	14048000	2011-12-11	450	A:e
USGS	14048000	2011-12-12	440	A:e
USGS	14048000	2011-12-13	465	A:e
USGS	14048000	2011-12-14	460	A:e
USGS	14048000	2011-12-15	470	A:e
USGS	14048000	2011-12-16	460	A:e
USGS	14048000	2011-12-17	450	A:e
USGS	14048000	2011-12-18	460	A:e
USGS	14048000	2011-12-19	455	A:e
USGS	14048000	2011-12-20	455	A:e
USGS	14048000	2011-12-21	465	A:e
USGS	14048000	2011-12-22	445	A:e
USGS	14048000	2011-12-23	455	A:e
USGS	14048000	2011-12-24	440	A:e
USGS	14048000	2011-12-25	410	A:e
USGS	14048000	2011-12-26	380	A:e
USGS	14048000	2011-12-27	440	A:e
USGS	14048000	2011-12-28	471	A
USGS	14048000	2011-12-29	500	A
USGS	14048000	2011-12-30	523	A
USGS	14048000	2011-12-31	551	A
USGS	14048000	2012-01-01	635	A
USGS	14048000	2012-01-02	857	A
USGS	14048000	2012-01-03	955	A
USGS	14048000	2012-01-04	810	A
USGS	14048000	2012-01-05	727	A
USGS	14048000	2012-01-06	694	A
USGS	14048000	2012-01-07	664	A
USGS	14048000	2012-01-08	655	A
USGS	14048000	2012-01-09	636	A
USGS	14048000	2012-01-10	628	A
USGS	14048000	2012-01-11	602	A
USGS	14048000	2012-01-12	550	A:e
USGS	14048000	2012-01-13	520	A:e
USGS	14048000	2012-01-14	500	A:e
USGS	14048000	2012-01-15	440	A:e
USGS	14048000	2012-01-16	420	A:e
USGS	14048000	2012-01-17	496	A
USGS	14048000	2012-01-18	554	A
USGS	14048000	2012-01-19	606	A
USGS	14048000	2012-01-20	660	A:e
USGS	14048000	2012-01-21	907	A
USGS	14048000	2012-01-22	1920	A
USGS	14048000	2012-01-23	2850	A
USGS	14048000	2012-01-24	1990	A
USGS	14048000	2012-01-25	1580	A
USGS	14048000	2012-01-26	1510	A
USGS	14048000	2012-01-27	1520	A
USGS	14048000	2012-01-28	2250	A
USGS	14048000	2012-01-29	1950	A
USGS	14048000	2012-01-30	1470	A
USGS	14048000	2012-01-31	1280	A
USGS	14048000	2012-02-01	1240	A
USGS	14048000	2012-02-02	1240	A
USGS	14048000	2012-02-03	1150	A
USGS	14048000	2012-02-04	1120	A
USGS	14048000	2012-02-05	1030	A
USGS	14048000	2012-02-06	932	A
USGS	14048000	2012-02-07	907	A
USGS	14048000	2012-02-08	878	A
USGS	14048000	2012-02-09	850	A
USGS	14048000	2012-02-10	862	A
USGS	14048000	2012-02-11	894	A
USGS	14048000	2012-02-12	902	A
USGS	14048000	2012-02-13	1030	A
USGS	14048000	2012-02-14	1270	A
USGS	14048000	2012-02-15	1170	A
USGS	14048000	2012-02-16	1060	A
USGS	14048000	2012-02-17	1010	A
USGS	14048000	2012-02-18	971	A
USGS	14048000	2012-02-19	908	A
USGS	14048000	2012-02-20	944	A
USGS	14048000	2012-02-21	984	A
USGS	14048000	2012-02-22	950	A
USGS	14048000	2012-02-23	967	A
USGS	14048000	2012-02-24	2470	A
USGS	14048000	2012-02-25	2610	A
USGS	14048000	2012-02-26	2090	A
USGS	14048000	2012-02-27	2050	A
USGS	14048000	2012-02-28	1780	A
USGS	14048000	2012-02-29	1550	A
USGS	14048000	2012-03-01	1350	A
USGS	14048000	2012-03-02	1290	A
USGS	14048000	2012-03-03	1270	A
USGS	14048000	2012-03-04	1160	A
USGS	14048000	2012-03-05	1110	A
USGS	14048000	2012-03-06	1140	A
USGS	14048000	2012-03-07	1250	A
USGS	14048000	2012-03-08	1310	A
USGS	14048000	2012-03-09	1260	A
USGS	14048000	2012-03-10	1170	A
USGS	14048000	2012-03-11	1230	A
USGS	14048000	2012-03-12	1450	A
USGS	14048000	2012-03-13	1810	A
USGS	14048000	2012-03-14	1930	A
USGS	14048000	2012-03-15	1850	A
USGS	14048000	2012-03-16	1960	A
USGS	14048000	2012-03-17	6620	A
USGS	14048000	2012-03-18	8670	A
USGS	14048000	2012-03-19	6440	A
USGS	14048000	2012-03-20	5000	A
USGS	14048000	2012-03-21	4180	A
USGS	14048000	2012-03-22	4030	A
USGS	14048000	2012-03-23	5190	A
USGS	14048000	2012-03-24	5810	A
USGS	14048000	2012-03-25	5290	A
USGS	14048000	2012-03-26	4720	A
USGS	14048000	2012-03-27	4490	A
USGS	14048000	2012-03-28	4550	A
USGS	14048000	2012-03-29	4420	A
USGS	14048000	2012-03-30	4620	A
USGS	14048000	2012-03-31	5360	A
USGS	14048000	2012-04-01	7640	A
USGS	14048000	2012-04-02	7540	A
USGS	14048000	2012-04-03	6540	A
USGS	14048000	2012-04-04	5590	A
USGS	14048000	2012-04-05	5130	A
USGS	14048000	2012-04-06	5190	A
USGS	14048000	2012-04-07	4790	A
USGS	14048000	2012-04-08	4430	A
USGS	14048000	2012-04-09	4000	A
USGS	14048000	2012-04-10	3860	A
USGS	14048000	2012-04-11	3970	A
USGS	14048000	2012-04-12	4350	A
USGS	14048000	2012-04-13	4930	A
USGS	14048000	2012-04-14	5190	A
USGS	14048000	2012-04-15	4900	A
USGS	14048000	2012-04-16	4790	A
USGS	14048000	2012-04-17	4830	A
USGS	14048000	2012-04-18	6170	A
USGS	14048000	2012-04-19	7500	A
USGS	14048000	2012-04-20	7780	A
USGS	14048000	2012-04-21	7970	A
USGS	14048000	2012-04-22	9300	A
USGS	14048000	2012-04-23	9570	A
USGS	14048000	2012-04-24	10600	A
USGS	14048000	2012-04-25	11100	A
USGS	14048000	2012-04-26	10800	A
USGS	14048000	2012-04-27	10500	A
USGS	14048000	2012-04-28	13200	A
USGS	14048000	2012-04-29	10500	A
USGS	14048000	2012-04-30	8580	A
USGS	14048000	2012-05-01	7460	A
USGS	14048000	2012-05-02	7780	A
USGS	14048000	2012-05-03	7160	A
USGS	14048000	2012-05-04	6420	A
USGS	14048000	2012-05-05	6530	A
USGS	14048000	2012-05-06	6110	A
USGS	14048000	2012-05-07	5590	A
USGS	14048000	2012-05-08	5100	A
USGS	14048000	2012-05-09	4710	A
USGS	14048000	2012-05-10	4510	A
USGS	14048000	2012-05-11	4540	A
USGS	14048000	2012-05-12	4450	A
USGS	14048000	2012-05-13	4130	A
USGS	14048000	2012-05-14	3890	A
USGS	14048000	2012-05-15	3780	A
USGS	14048000	2012-05-16	3830	A
USGS	14048000	2012-05-17	3960	A
USGS	14048000	2012-05-18	4050	A
USGS	14048000	2012-05-19	3810	A
USGS	14048000	2012-05-20	3420	A
USGS	14048000	2012-05-21	3140	A
USGS	14048000	2012-05-22	2920	A
USGS	14048000	2012-05-23	2870	A
USGS	14048000	2012-05-24	3290	A
USGS	14048000	2012-05-25	3180	A
USGS	14048000	2012-05-26	2930	A
USGS	14048000	2012-05-27	2790	A
USGS	14048000	2012-05-28	2590	A
USGS	14048000	2012-05-29	2360	A
USGS	14048000	2012-05-30	2200	A
USGS	14048000	2012-05-31	2050	A
USGS	14048000	2012-06-01	1940	A
USGS	14048000	2012-06-02	1870	A
USGS	14048000	2012-06-03	1860	A
USGS	14048000	2012-06-04	1980	A
USGS	14048000	2012-06-05	2330	A
USGS	14048000	2012-06-06	2230	A
USGS	14048000	2012-06-07	2890	A
USGS	14048000	2012-06-08	2840	A
USGS	14048000	2012-06-09	2490	A
USGS	14048000	2012-06-10	2550	A
USGS	14048000	2012-06-11	2570	A
USGS	14048000	2012-06-12	2450	A
USGS	14048000	2012-06-13	2210	A
USGS	14048000	2012-06-14	2010	A
USGS	14048000	2012-06-15	1950	A
USGS	14048000	2012-06-16	1910	A
USGS	14048000	2012-06-17	1790	A
USGS	14048000	2012-06-18	1690	A
USGS	14048000	2012-06-19	1610	A
USGS	14048000	2012-06-20	1540	A
USGS	14048000	2012-06-21	1550	A
USGS	14048000	2012-06-22	1480	A
USGS	14048000	2012-06-23	1400	A
USGS	14048000	2012-06-24	1330	A
USGS	14048000	2012-06-25	1300	A
USGS	14048000	2012-06-26	1350	A
USGS	14048000	2012-06-27	1240	A
USGS	14048000	2012-06-28	1170	A
USGS	14048000	2012-06-29	1170	A
USGS	14048000	2012-06-30	1180	A
USGS	14048000	2012-07-01	1100	A
USGS	14048000	2012-07-02	1040	A
USGS	14048000	2012-07-03	1010	A
USGS	14048000	2012-07-04	953	A
USGS	14048000	2012-07-05	908	A
USGS	14048000	2012-07-06	856	A
USGS	14048000	2012-07-07	805	A
USGS	14048000	2012-07-08	759	A
USGS	14048000	2012-07-09	712	A
USGS	14048000	2012-07-10	674	A
USGS	14048000	2012-07-11	647	A
USGS	14048000	2012-07-12	635	A
USGS	14048000	2012-07-13	605	A
USGS	14048000	2012-07-14	553	A
USGS	14048000	2012-07-15	493	A
USGS	14048000	2012-07-16	467	A
USGS	14048000	2012-07-17	450	A
USGS	14048000	2012-07-18	532	A
USGS	14048000	2012-07-19	513	A
USGS	14048000	2012-07-20	522	A
USGS	14048000	2012-07-21	461	A
USGS	14048000	2012-07-22	430	A
USGS	14048000	2012-07-23	400	A
USGS	14048000	2012-07-24	372	A
USGS	14048000	2012-07-25	347	A
USGS	14048000	2012-07-26	313	A
USGS	14048000	2012-07-27	274	A
USGS	14048000	2012-07-28	251	A
USGS	14048000	2012-07-29	228	A
USGS	14048000	2012-07-30	208	A
USGS	14048000	2012-07-31	192	A
USGS	14048000	2012-08-01	183	A
USGS	14048000	2012-08-02	170	A
USGS	14048000	2012-08-03	162	A
USGS	14048000	2012-08-04	150	A
USGS	14048000	2012-08-05	137	A
USGS	14048000	2012-08-06	126	A
USGS	14048000	2012-08-07	116	A
USGS	14048000	2012-08-08	109	A
USGS	14048000	2012-08-09	107	A
USGS	14048000	2012-08-10	103	A
USGS	14048000	2012-08-11	94.9	A
USGS	14048000	2012-08-12	90.5	A
USGS	14048000	2012-08-13	80.1	A
USGS	14048000	2012-08-14	73.5	A
USGS	14048000	2012-08-15	68.2	A
USGS	14048000	2012-08-16	64.7	A
USGS	14048000	2012-08-17	62.1	A
USGS	14048000	2012-08-18	61.5	A
USGS	14048000	2012-08-19	61.8	A
USGS	14048000	2012-08-20	60.5	A
USGS	14048000	2012-08-21	59.8	A
USGS	14048000	2012-08-22	57.5	A
USGS	14048000	2012-08-23	55.2	A
USGS	14048000	2012-08-24	52.3	A
USGS	14048000	2012-08-25	50.6	A
USGS	14048000	2012-08-26	54.5	A
USGS	14048000	2012-08-27	54.1	A
USGS	14048000	2012-08-28	51.9	A
USGS	14048000	2012-08-29	50.8	A
USGS	14048000	2012-08-30	50.8	A
USGS	14048000	2012-08-31	54.0	A
USGS	14048000	2012-09-01	53.0	A
USGS	14048000	2012-09-02	56.2	A
USGS	14048000	2012-09-03	57.5	A
USGS	14048000	2012-09-04	57.9	A
USGS	14048000	2012-09-05	53.8	A
USGS	14048000	2012-09-06	50.2	A
USGS	14048000	2012-09-07	49.3	A
USGS	14048000	2012-09-08	45.3	A
USGS	14048000	2012-09-09	46.6	A
USGS	14048000	2012-09-10	51.1	A
USGS	14048000	2012-09-11	51.7	A
USGS	14048000	2012-09-12	46.2	A
USGS	14048000	2012-09-13	43.0	A
USGS	14048000	2012-09-14	44.6	A
USGS	14048000	2012-09-15	48.2	A
USGS	14048000	2012-09-16	53.3	A
USGS	14048000	2012-09-17	52.1	A
USGS	14048000	2012-09-18	52.3	A
USGS	14048000	2012-09-19	52.4	A
USGS	14048000	2012-09-20	52.1	A
USGS	14048000	2012-09-21	55.5	A
USGS	14048000	2012-09-22	60.9	A
USGS	14048000	2012-09-23	62.2	A
USGS	14048000	2012-09-24	63.1	A
USGS	14048000	2012-09-25	63.4	A
USGS	14048000	2012-09-26	61.0	A
USGS	14048000	2012-09-27	57.6	A
USGS	14048000	2012-09-28	57.9	A
USGS	14048000	2012-09-29	59.7	A
USGS	14048000	2012-09-30	59.4	A
USGS	14048000	2012-10-01	59.7	A
USGS	14048000	2012-10-02	59.8	A
USGS	14048000	2012-10-03	57.9	A
USGS	14048000	2012-10-04	67.3	A
USGS	14048000	2012-10-05	70.4	A
USGS	14048000	2012-10-06	77.4	A
USGS	14048000	2012-10-07	111	A
USGS	14048000	2012-10-08	175	A
USGS	14048000	2012-10-09	212	A
USGS	14048000	2012-10-10	221	A
USGS	14048000	2012-10-11	237	A
USGS	14048000	2012-10-12	248	A
USGS	14048000	2012-10-13	262	A
USGS	14048000	2012-10-14	264	A
USGS	14048000	2012-10-15	279	A
USGS	14048000	2012-10-16	308	A
USGS	14048000	2012-10-17	304	A
USGS	14048000	2012-10-18	310	A
USGS	14048000	2012-10-19	325	A
USGS	14048000	2012-10-20	357	A
USGS	14048000	2012-10-21	389	A
USGS	14048000	2012-10-22	404	A
USGS	14048000	2012-10-23	387	A
USGS	14048000	2012-10-24	366	A
USGS	14048000	2012-10-25	385	A
USGS	14048000	2012-10-26	403	A
USGS	14048000	2012-10-27	403	A
USGS	14048000	2012-10-28	405	A
USGS	14048000	2012-10-29	404	A
USGS	14048000	2012-10-30	400	A
USGS	14048000	2012-10-31	403	A
USGS	14048000	2012-11-01	414	A
USGS	14048000	2012-11-02	533	A
USGS	14048000	2012-11-03	538	A
USGS	14048000	2012-11-04	501	A
USGS	14048000	2012-11-05	475	A
USGS	14048000	2012-11-06	448	A
USGS	14048000	2012-11-07	433	A
USGS	14048000	2012-11-08	424	A
USGS	14048000	2012-11-09	417	A
USGS	14048000	2012-11-10	413	A
USGS	14048000	2012-11-11	411	A
USGS	14048000	2012-11-12	424	A
USGS	14048000	2012-11-13	428	A
USGS	14048000	2012-11-14	425	A
USGS	14048000	2012-11-15	421	A
USGS	14048000	2012-11-16	421	A
USGS	14048000	2012-11-17	437	A
USGS	14048000	2012-11-18	445	A
USGS	14048000	2012-11-19	446	A
USGS	14048000	2012-11-20	467	A
USGS	14048000	2012-11-21	475	A
USGS	14048000	2012-11-22	488	A
USGS	14048000	2012-11-23	502	A
USGS	14048000	2012-11-24	528	A
USGS	14048000	2012-11-25	607	A
USGS	14048000	2012-11-26	612	A
USGS	14048000	2012-11-27	560	A
USGS	14048000	2012-11-28	562	A
USGS	14048000	2012-11-29	616	A
USGS	14048000	2012-11-30	603	A
USGS	14048000	2012-12-01	544	A
USGS	14048000	2012-12-02	581	A
USGS	14048000	2012-12-03	673	A
USGS	14048000	2012-12-04	1370	A
USGS	14048000	2012-12-05	2110	A
USGS	14048000	2012-12-06	1530	A
USGS	14048000	2012-12-07	1550	A
USGS	14048000	2012-12-08	1520	A
USGS	14048000	2012-12-09	1310	A
USGS	14048000	2012-12-10	1150	A
USGS	14048000	2012-12-11	1040	A
USGS	14048000	2012-12-12	983	A
USGS	14048000	2012-12-13	966	A
USGS	14048000	2012-12-14	976	A
USGS	14048000	2012-12-15	949	A
USGS	14048000	2012-12-16	901	A
USGS	14048000	2012-12-17	817	A
USGS	14048000	2012-12-18	854	A
USGS	14048000	2012-12-19	879	A
USGS	14048000	2012-12-20	879	A
USGS	14048000	2012-12-21	809	A
USGS	14048000	2012-12-22	733	A
USGS	14048000	2012-12-23	754	A
USGS	14048000	2012-12-24	849	A
USGS	14048000	2012-12-25	864	A
USGS	14048000	2012-12-26	835	A
USGS	14048000	2012-12-27	811	A
USGS	14048000	2012-12-28	763	A
USGS	14048000	2012-12-29	720	A:e
USGS	14048000	2012-12-30	660	A:e
USGS	14048000	2012-12-31	600	A:e
