"","tag_code","event_site_name","start_time","end_time","event_site_basin_name","event_site_subbasin_name","event_site_latitude","event_site_longitude"
"2227","3D9.1C2C7F14C9","Bonneville Adult Fishways (combined)",2010-07-11 22:20:53,2010-07-12 01:04:46,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2228","3D9.1C2C7F14D7","Bonneville Adult Fishways (combined)",2010-07-09 21:00:22,2010-07-09 23:13:40,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2229","3D9.1C2C7F14D7","McNary Adult Fishways (combined)",2010-07-16 11:21:33,2010-07-16 11:37:18,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2230","3D9.1C2C7F14D7","McNary Adult Fishways (combined)",2010-07-16 21:25:33,2010-07-16 21:33:51,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2231","3D9.1C2C7F14D7","McNary Adult Fishways (combined)",2010-08-01 02:37:18,2010-08-01 03:54:03,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2232","3D9.1C2C7F14D7","ICH - Ice Harbor Dam (Combined)",2011-01-02 04:15:21,2011-01-02 04:18:58,"Lower Snake","Lower Snake",46.249527,-118.879964
"2233","3D9.1C2C7F14D7","Lower Granite Dam Adult Fishways (combined)",2011-03-21 02:25:24,2011-03-21 03:50:23,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"2234","3D9.1C2C7F14E4","Bonneville Adult Fishways (combined)",2009-07-26 05:58:29,2009-07-26 07:07:24,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2235","3D9.1C2C7F14E4","McNary Adult Fishways (combined)",2009-10-21 05:00:44,2009-10-21 05:34:49,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2236","3D9.1C2C7F14E4","ICH - Ice Harbor Dam (Combined)",2009-10-22 16:40:10,2009-10-22 16:43:44,"Lower Snake","Lower Snake",46.249527,-118.879964
"2237","3D9.1C2C7F14E4","Lower Granite Dam Adult Fishways (combined)",2009-10-26 10:32:11,2009-10-26 11:44:34,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"2238","3D9.1C2C7F15BC","Bonneville Adult Fishways (combined)",2010-07-27 06:21:43,2010-07-27 07:19:47,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2239","3D9.1C2C7F15BC","JD1 - John Day River, McDonald Ferry",2010-08-12 17:47:19,2010-08-12 17:47:44,"John Day","Lower John Day",45.59574,-120.410928
"2240","3D9.1C2C7F163B","Bonneville Adult Fishways (combined)",2009-07-28 05:55:11,2009-07-28 07:24:39,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2241","3D9.1C2C7F169B","Bonneville Adult Fishways (combined)",2010-07-08 06:26:16,2010-07-08 07:55:54,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2242","3D9.1C2C7F169B","JDJ - John Day Dam Juvenile",2010-09-14 13:35:48,2010-09-14 13:37:35,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"2243","3D9.1C2C7F169B","JD1 - John Day River, McDonald Ferry",2010-11-03 17:37:02,2010-11-03 17:38:28,"John Day","Lower John Day",45.59574,-120.410928
"2244","3D9.1C2C7F16C7","Bonneville Adult Fishways (combined)",2009-07-20 04:31:20,2009-07-20 06:31:39,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2245","3D9.1C2C7F16C7","McNary Adult Fishways (combined)",2009-08-30 09:50:49,2009-08-30 09:50:56,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2246","3D9.1C2C7F16C7","ICH - Ice Harbor Dam (Combined)",2009-09-08 04:12:29,2009-09-08 04:45:03,"Lower Snake","Lower Snake",46.249527,-118.879964
"2247","3D9.1C2C7F16C7","JD1 - John Day River, McDonald Ferry",2010-05-06 04:49:48,2010-05-06 04:49:52,"John Day","Lower John Day",45.59574,-120.410928
"2248","3D9.1C2C7F172B","Bonneville Adult Fishways (combined)",2009-07-26 10:32:23,2009-07-26 12:33:41,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2249","3D9.1C2C7F172B","McNary Adult Fishways (combined)",2009-09-21 22:05:56,2009-09-21 23:57:09,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2250","3D9.1C2C7F172B","ICH - Ice Harbor Dam (Combined)",2009-09-28 06:33:22,2009-09-28 06:38:49,"Lower Snake","Lower Snake",46.249527,-118.879964
"2251","3D9.1C2C7F172B","Lower Granite Dam Adult Fishways (combined)",2009-10-01 22:43:20,2009-10-01 23:54:00,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"2252","3D9.1C2C7F172B","Lower Granite Dam Adult Fishways (combined)",2010-03-28 13:08:22,2010-03-28 15:20:21,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"2253","3D9.1C2C7F1775","Bonneville Adult Fishways (combined)",2009-07-12 02:12:37,2009-07-12 03:40:05,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2254","3D9.1C2C7F1775","McNary Adult Fishways (combined)",2009-07-24 05:14:31,2009-07-24 05:57:41,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2255","3D9.1C2C7F1775","McNary Adult Fishways (combined)",2009-07-30 09:28:32,2009-07-30 09:28:37,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2256","3D9.1C2C7F38E0","Bonneville Adult Fishways (combined)",2010-06-30 07:28:13,2010-06-30 08:20:22,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2257","3D9.1C2C7F38E0","McNary Adult Fishways (combined)",2010-07-13 00:15:06,2010-07-13 00:17:48,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2258","3D9.1C2C7F38E0","McNary Adult Fishways (combined)",2010-08-25 09:03:57,2010-08-25 10:35:00,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2259","3D9.1C2C7F38E0","MCJ - McNary Dam Juvenile",2010-11-03 06:22:31,2010-11-03 06:22:55,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2260","3D9.1C2C7F38E0","JD1 - John Day River, McDonald Ferry",2010-11-15 17:23:03,2010-11-15 17:23:07,"John Day","Lower John Day",45.59574,-120.410928
"2261","3D9.1C2C7F3912","Bonneville Adult Fishways (combined)",2010-07-30 23:37:56,2010-07-31 01:31:59,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2262","3D9.1C2C7F3912","JD1 - John Day River, McDonald Ferry",2010-10-29 14:15:19,2010-10-29 14:15:39,"John Day","Lower John Day",45.59574,-120.410928
"2263","3D9.1C2C7F3D79","Bonneville Adult Fishways (combined)",2009-07-24 05:46:25,2009-07-24 07:11:04,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2264","3D9.1C2C7F3D79","McNary Adult Fishways (combined)",2009-10-20 00:00:19,2009-10-20 01:22:35,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2265","3D9.1C2C7F3D79","ICH - Ice Harbor Dam (Combined)",2009-10-24 07:51:58,2009-10-24 07:53:37,"Lower Snake","Lower Snake",46.249527,-118.879964
"2266","3D9.1C2C7F3D79","Lower Granite Dam Adult Fishways (combined)",2009-11-04 00:39:15,2009-11-04 01:40:42,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"2267","3D9.1C2C7F3D79","LAP - Lapwai Creek, near its mouth",2010-03-21 19:07:30,2010-03-21 19:07:30,"Clearwater","Clearwater",46.443273,-116.812535
"2268","3D9.1C2C7F3D79","SWT - Sweetwater Cr. near its mouth",2010-03-27 10:23:43,2010-03-27 10:23:49,"Clearwater","Clearwater",46.369217,-116.795757
"2269","3D9.1C2C7F4046","Bonneville Adult Fishways (combined)",2010-07-01 00:32:26,2010-07-01 01:41:14,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2270","3D9.1C2C7F4046","BCC - BON PH2 Corner Collector",2010-07-01 02:33:38,2010-07-01 02:33:38,"Lower Columbia","Lower Columbia-Sandy",45.64814,-121.942544
"2271","3D9.1C2C7F4046","Bonneville Adult Fishways (combined)",2010-07-01 05:14:39,2010-07-01 06:47:41,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2272","3D9.1C2C7F4046","McNary Adult Fishways (combined)",2010-07-14 11:53:56,2010-07-14 12:05:55,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2273","3D9.1C2C7F4046","McNary Adult Fishways (combined)",2010-07-14 20:49:09,2010-07-14 20:49:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2274","3D9.1C2C7F5347","Bonneville Adult Fishways (combined)",2009-07-28 00:51:02,2009-07-28 02:12:20,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2275","3D9.1C2C7F5347","McNary Adult Fishways (combined)",2009-09-13 23:17:56,2009-09-14 00:45:55,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2276","3D9.1C2C7F5347","MCJ - McNary Dam Juvenile",2009-09-16 08:06:07,2009-09-16 08:32:58,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2277","3D9.1C2C7F5347","JD1 - John Day River, McDonald Ferry",2009-10-07 13:48:12,2009-10-07 20:59:40,"John Day","Lower John Day",45.59574,-120.410928
"2278","3D9.1C2C7F53B7","Bonneville Adult Fishways (combined)",2010-07-15 08:46:46,2010-07-15 08:59:00,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2279","3D9.1C2C7F53B7","Bonneville Adult Fishways (combined)",2010-07-15 21:43:01,2010-07-15 21:51:33,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2280","3D9.1C2C7F53B7","JDJ - John Day Dam Juvenile",2010-07-25 20:37:53,2010-07-25 20:39:16,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"2281","3D9.1C2C7F53F5","Bonneville Adult Fishways (combined)",2009-08-13 10:17:40,2009-08-13 11:42:33,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2282","3D9.1C2C7F53F5","McNary Adult Fishways (combined)",2009-09-23 18:12:01,2009-09-23 18:23:27,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2283","3D9.1C2C7F53F5","MCJ - McNary Dam Juvenile",2009-09-27 18:20:08,2009-09-27 18:53:19,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2284","3D9.1C2C7F53F5","McNary Adult Fishways (combined)",2009-10-21 05:13:28,2009-10-21 05:57:21,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2285","3D9.1C2C7F53F5","BCC - BON PH2 Corner Collector",2010-05-30 17:06:21,2010-05-30 17:06:21,"Lower Columbia","Lower Columbia-Sandy",45.64814,-121.942544
"2286","3D9.1C2C7F5524","Bonneville Adult Fishways (combined)",2010-07-11 07:57:01,2010-07-11 10:13:53,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2287","3D9.1C2C7F555A","Bonneville Adult Fishways (combined)",2009-08-30 09:51:03,2009-08-30 09:58:41,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2288","3D9.1C2C7F555A","McNary Adult Fishways (combined)",2009-09-06 05:23:22,2009-09-06 07:08:10,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2289","3D9.1C2C7F556D","Bonneville Adult Fishways (combined)",2010-08-25 02:40:52,2010-08-25 04:04:29,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2290","3D9.1C2C7F556D","McNary Adult Fishways (combined)",2010-09-23 09:57:12,2010-09-23 10:39:12,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2291","3D9.1C2C7F556D","ICH - Ice Harbor Dam (Combined)",2010-10-01 04:14:12,2010-10-01 04:18:04,"Lower Snake","Lower Snake",46.249527,-118.879964
"2292","3D9.1C2C7F556D","Lower Granite Dam Adult Fishways (combined)",2010-10-10 07:07:03,2010-10-10 07:57:56,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"2293","3D9.1C2C7F556F","Bonneville Adult Fishways (combined)",2010-07-31 03:51:51,2010-07-31 04:49:48,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2294","3D9.1C2C7F55A4","Bonneville Adult Fishways (combined)",2009-06-27 09:36:37,2009-06-27 10:27:09,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2295","3D9.1C2C7F55C2","Bonneville Adult Fishways (combined)",2012-07-12 08:16:52,2012-07-12 09:20:04,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2296","3D9.1C2C7F55C2","JD1 - John Day River, McDonald Ferry",2012-12-06 14:08:33,2012-12-06 14:08:34,"John Day","Lower John Day",45.59574,-120.410928
"2297","3D9.1C2C7F5660","Bonneville Adult Fishways (combined)",2009-07-30 11:14:40,2009-07-30 12:04:31,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2298","3D9.1C2C7F5660","Bonneville Adult Fishways (combined)",2009-07-30 21:35:02,2009-07-30 21:56:05,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2299","3D9.1C2C7F57C8","Bonneville Adult Fishways (combined)",2009-09-03 23:18:33,2009-09-04 05:12:42,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2300","3D9.1C2C7F57C8","McNary Adult Fishways (combined)",2009-09-11 06:19:08,2009-09-11 08:01:20,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2301","3D9.1C2C7F57C8","JD1 - John Day River, McDonald Ferry",2010-03-19 14:25:27,2010-03-19 14:25:45,"John Day","Lower John Day",45.59574,-120.410928
"2302","3D9.1C2C7F57C8","BCC - BON PH2 Corner Collector",2010-05-01 06:55:11,2010-05-01 06:55:11,"Lower Columbia","Lower Columbia-Sandy",45.64814,-121.942544
"2303","3D9.1C2C7F58CF","Bonneville Adult Fishways (combined)",2009-08-04 09:47:30,2009-08-04 10:39:58,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2304","3D9.1C2C7F58CF","Bonneville Adult Fishways (combined)",2009-08-04 21:19:57,2009-08-04 21:38:23,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2305","3D9.1C2C7F58FF","Bonneville Adult Fishways (combined)",2009-08-04 06:02:20,2009-08-04 08:02:16,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2306","3D9.1C2C7F58FF","McNary Adult Fishways (combined)",2009-09-05 06:31:51,2009-09-05 08:37:08,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2307","3D9.1C2C7F58FF","ICH - Ice Harbor Dam (Combined)",2009-09-08 06:54:56,2009-09-08 06:57:22,"Lower Snake","Lower Snake",46.249527,-118.879964
"2308","3D9.1C2C7F58FF","LTR - Lower Tucannon River",2010-04-02 16:06:59,2010-04-02 16:06:59,"Lower Snake","Lower Snake-Tucannon",46.544192,-118.162901
"2309","3D9.1C2C7F5934","Bonneville Adult Fishways (combined)",2009-08-18 06:17:18,2009-08-18 07:20:18,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2310","3D9.1C2C7F5953","Bonneville Adult Fishways (combined)",2009-08-11 23:47:00,2009-08-12 00:41:31,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2311","3D9.1C2C7F5996","Bonneville Adult Fishways (combined)",2010-07-17 03:19:50,2010-07-17 05:04:25,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2312","3D9.1C2C7F5996","McNary Adult Fishways (combined)",2010-07-28 00:36:38,2010-07-28 01:28:11,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2313","3D9.1C2C7F59C8","Bonneville Adult Fishways (combined)",2009-08-09 05:44:20,2009-08-09 06:50:25,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2314","3D9.1C2C7F59C8","McNary Adult Fishways (combined)",2009-08-22 00:06:05,2009-08-22 01:28:04,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2315","3D9.1C2C7F59C8","MCJ - McNary Dam Juvenile",2009-08-25 03:07:06,2009-08-25 03:26:59,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2316","3D9.1C2C7F59C8","McNary Adult Fishways (combined)",2009-08-30 10:54:10,2009-08-30 18:52:57,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2317","3D9.1C2C7F59C8","MCJ - McNary Dam Juvenile",2009-10-28 02:52:57,2009-10-28 02:53:07,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2318","3D9.1C2C7F59C8","McNary Adult Fishways (combined)",2009-11-06 03:13:55,2009-11-06 03:39:01,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2319","3D9.1C2C7F5A6B","Bonneville Adult Fishways (combined)",2009-07-22 09:10:13,2009-07-22 10:44:08,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2320","3D9.1C2C7F5A6B","McNary Adult Fishways (combined)",2009-08-31 08:21:39,2009-08-31 09:02:41,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2321","3D9.1C2C7F5A6B","McNary Adult Fishways (combined)",2009-10-16 03:34:40,2009-10-16 03:45:27,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2322","3D9.1C2C7F5A6B","McNary Adult Fishways (combined)",2009-10-24 01:25:15,2009-10-24 03:36:25,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2323","3D9.1C2C7F5A6B","McNary Adult Fishways (combined)",2010-04-05 17:04:15,2010-04-05 17:44:07,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2324","3D9.1C2C7F5B0B","Bonneville Adult Fishways (combined)",2010-09-08 07:56:10,2010-09-08 09:04:14,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2325","3D9.1C2C7F5B5B","Bonneville Adult Fishways (combined)",2009-07-06 08:05:09,2009-07-06 08:24:50,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2326","3D9.1C2C7F5B5B","Bonneville Adult Fishways (combined)",2009-07-06 21:51:22,2009-07-06 22:01:46,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2327","3D9.1C2C7F5D0E","Bonneville Adult Fishways (combined)",2010-07-12 00:39:39,2010-07-12 03:29:36,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2328","3D9.1C2C7F5D0E","McNary Adult Fishways (combined)",2010-08-12 03:23:59,2010-08-12 04:20:12,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2329","3D9.1C2C7F5D0E","MCJ - McNary Dam Juvenile",2010-09-18 08:07:51,2010-09-18 08:17:35,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2330","3D9.1C2C7F5D0E","JD1 - John Day River, McDonald Ferry",2010-11-02 15:23:02,2010-11-02 15:25:05,"John Day","Lower John Day",45.59574,-120.410928
"2331","3D9.1C2C7F5D64","Bonneville Adult Fishways (combined)",2010-07-04 05:08:07,2010-07-04 07:58:31,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2332","3D9.1C2C7F5D64","McNary Adult Fishways (combined)",2010-07-26 22:51:30,2010-07-27 01:27:10,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2333","3D9.1C2C7F5D80","Bonneville Adult Fishways (combined)",2009-08-12 06:19:59,2009-08-12 08:33:40,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"2334","3D9.1C2C7F5D80","McNary Adult Fishways (combined)",2009-09-06 02:44:48,2009-09-06 04:18:01,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2335","3D9.1C2C7F5D80","McNary Adult Fishways (combined)",2009-10-19 08:24:42,2009-10-19 08:24:50,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2336","3D9.1C2C7F5E01","Bonneville Adult Fishways (combined)",2009-08-20 11:19:07,2009-08-20 12:20:56,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2337","3D9.1C2C7F5E01","Bonneville Adult Fishways (combined)",2009-08-20 20:17:55,2009-08-20 20:46:09,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"2338","3D9.1C2C7F5E01","McNary Adult Fishways (combined)",2009-09-13 08:59:10,2009-09-13 09:54:07,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2339","3D9.1C2C7F5E01","McNary Adult Fishways (combined)",2009-09-14 00:55:17,2009-09-14 01:50:48,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"2340","3D9.1C2C7F5E01","MCJ - McNary Dam Juvenile",2009-10-01 22:30:57,2009-10-01 22:31:07,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2341","3D9.1C2C7F5E01","McNary Adult Fishways (combined)",2009-10-12 07:41:55,2009-10-12 09:16:28,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2342","3D9.1C2C7F5E82","Bonneville Adult Fishways (combined)",2009-08-09 22:23:33,2009-08-09 23:28:30,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2343","3D9.1C2C7F6057","Bonneville Adult Fishways (combined)",2009-07-28 06:18:09,2009-07-28 07:37:12,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2344","3D9.1C2C7F6057","McNary Adult Fishways (combined)",2009-08-22 06:17:30,2009-08-22 07:35:42,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2345","3D9.1C2C7F6057","McNary Adult Fishways (combined)",2009-08-30 03:18:11,2009-08-30 04:43:24,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2346","3D9.1C2C7F6057","MCJ - McNary Dam Juvenile",2009-09-14 10:11:49,2009-09-14 10:21:25,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"2347","3D9.1C2C7F6057","McNary Adult Fishways (combined)",2009-09-25 01:06:27,2009-09-25 02:47:05,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"2348","3D9.1C2C7F6057","ORB - Oasis Road Bridge",2010-04-02 21:13:44,2010-04-02 21:13:50,"Middle Columbia","Walla Walla",46.072797,-118.816734
"2349","3D9.1C2C7F6057","ORB - Oasis Road Bridge",2010-04-28 11:50:38,2010-04-28 11:50:38,"Middle Columbia","Walla Walla",46.072797,-118.816734
"2350","3D9.1C2C7F607D","Bonneville Adult Fishways (combined)",2009-07-04 23:42:27,2009-07-05 01:20:16,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"2351","3D9.1C2C7F607D","JD1 - John Day River, McDonald Ferry",2010-01-13 00:36:26,2010-01-13 00:39:43,"John Day","Lower John Day",45.59574,-120.410928
"2352","3D9.1C2C7F6084","Bonneville Adult Fishways (combined)",2009-08-02 00:25:24,2009-08-02 02:48:30,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
