"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count","First Obs Date Max"
"3D9.1C2C31514C","WHW07229.MC1","BO3 - Bonneville WA Shore Ladder/AFF","7/8/2010 4:32:38 PM","7/8/2010 5:06:28 PM","WEIR 34","WEIR 59","8/17/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/08/2010"
"3D9.1C2C31514C","WHW07229.MC1","BO4 - Bonneville WA Ladder Slots","7/8/2010 5:34:54 PM","7/8/2010 5:40:30 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","8/17/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/08/2010"
"3D9.1C2C31574C","WHW07269.BR1","BO1 - Bonneville Bradford Is. Ladder","7/21/2009 7:02:04 AM","7/21/2009 9:27:58 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/26/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/21/2009"
"3D9.1C2C316372","WHW08259.BR1","BO1 - Bonneville Bradford Is. Ladder","7/20/2010 3:21:34 PM","7/20/2010 5:16:10 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/15/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/20/2010"
"3D9.1C2C31682C","WHW08259.BR1","BO1 - Bonneville Bradford Is. Ladder","7/21/2010 4:00:15 PM","7/21/2010 5:17:02 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/15/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/21/2010"
"3D9.1C2C31686B","WHW08250.MC1","BO1 - Bonneville Bradford Is. Ladder","7/22/2011 9:05:15 AM","7/22/2011 9:57:24 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/6/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/22/2011"
"3D9.1C2C316BBE","WHW07342.MC1","BO1 - Bonneville Bradford Is. Ladder","8/14/2009 11:25:06 AM","8/14/2009 11:35:10 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/8/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/14/2009"
"3D9.1C2C316D92","WHW07274.GC1","BO1 - Bonneville Bradford Is. Ladder","8/11/2009 6:38:42 PM","8/11/2009 7:48:43 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/1/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","GABLEC - Gable Creek, John Day River Basin","1","08/11/2009"
"3D9.1C2C317F6F","WHW07332.BR1","BO3 - Bonneville WA Shore Ladder/AFF","8/14/2009 6:50:20 AM","8/14/2009 7:23:00 AM","WEIR 34","WEIR 58","11/28/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/14/2009"
"3D9.1C2C317F6F","WHW07332.BR1","BO4 - Bonneville WA Ladder Slots","8/14/2009 8:18:40 AM","8/14/2009 8:32:35 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","11/28/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/14/2009"
"3D9.1C2C3181E1","WHW07272.BR1","BO1 - Bonneville Bradford Is. Ladder","8/13/2009 4:58:15 AM","8/13/2009 6:21:40 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/29/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/13/2009"
"3D9.1C2C31825B","WHW07337.BR1","BO2 - Bonneville Cascades Is. Ladder","7/22/2009 2:08:29 PM","7/22/2009 2:20:03 PM","WEIR 45","WEIR 52","12/3/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/22/2009"
"3D9.1C2C31825B","WHW07337.BR1","BO4 - Bonneville WA Ladder Slots","7/22/2009 5:37:09 PM","7/22/2009 5:46:35 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/3/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/22/2009"
"3D9.1C2C318E7A","WHW07172.MC1","BO1 - Bonneville Bradford Is. Ladder","8/10/2009 11:01:10 AM","8/10/2009 12:15:43 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/21/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/10/2009"
"3D9.1C2C319081","WHW07270.BR1","BO2 - Bonneville Cascades Is. Ladder","7/26/2010 3:35:15 PM","7/26/2010 4:04:20 PM","WEIR 45","WEIR 52","9/27/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/26/2010"
"3D9.1C2C319081","WHW07270.BR1","BO4 - Bonneville WA Ladder Slots","7/27/2010 5:26:18 AM","7/27/2010 5:35:29 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/27/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/27/2010"
"3D9.1C2C319FAD","WHW07333.BR1","BO2 - Bonneville Cascades Is. Ladder","7/23/2010 4:07:44 PM","7/23/2010 4:20:33 PM","WEIR 45","WEIR 52","11/29/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/23/2010"
"3D9.1C2C319FAD","WHW07333.BR1","BO4 - Bonneville WA Ladder Slots","7/24/2010 4:50:43 AM","7/24/2010 5:07:08 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","11/29/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/24/2010"
"3D9.1C2C31A546","WHW07350.BR1","BO2 - Bonneville Cascades Is. Ladder","8/3/2010 8:25:12 AM","8/3/2010 8:43:07 AM","WEIR 45","WEIR 52","12/16/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/03/2010"
"3D9.1C2C31A546","WHW07350.BR1","BO4 - Bonneville WA Ladder Slots","8/3/2010 12:25:58 PM","8/3/2010 12:36:29 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/16/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/03/2010"
"3D9.1C2C31A58B","WHW07183.BC1","BO3 - Bonneville WA Shore Ladder/AFF","6/29/2009 1:12:42 PM","6/29/2009 1:12:43 PM","WEIR 35","WEIR 35","7/2/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFBC - Black Canyon Creek, South Fork John Day River","1","06/29/2009"
"3D9.1C2C31A58B","WHW07183.BC1","BO4 - Bonneville WA Ladder Slots","6/29/2009 2:44:24 PM","6/29/2009 2:53:15 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","7/2/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFBC - Black Canyon Creek, South Fork John Day River","1","06/29/2009"
"3D9.1C2C31AB9F","WHW07338.MC1","BO1 - Bonneville Bradford Is. Ladder","8/12/2009 8:57:57 AM","8/12/2009 10:20:41 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","12/4/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/12/2009"
"3D9.1C2C31B687","WHW07174.MC1","BO3 - Bonneville WA Shore Ladder/AFF","8/16/2009 12:12:28 PM","8/16/2009 12:43:47 PM","WEIR 34","WEIR 59","6/23/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/16/2009"
"3D9.1C2C31B687","WHW07174.MC1","BO4 - Bonneville WA Ladder Slots","8/16/2009 1:02:41 PM","8/16/2009 1:08:45 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/23/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/16/2009"
"3D9.1C2C31B75B","WHW07209.BC1","BO1 - Bonneville Bradford Is. Ladder","8/12/2009 7:20:09 AM","8/12/2009 9:16:06 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","7/29/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFBC - Black Canyon Creek, South Fork John Day River","1","08/12/2009"
"3D9.1C2C31B92F","WHW07171.MC1","BO3 - Bonneville WA Shore Ladder/AFF","7/29/2009 9:14:49 AM","7/29/2009 10:18:05 AM","WEIR 34","WEIR 59","6/20/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/29/2009"
"3D9.1C2C31B92F","WHW07171.MC1","BO4 - Bonneville WA Ladder Slots","7/29/2009 11:14:54 AM","7/29/2009 11:27:34 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/20/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/29/2009"
"3D9.1C2C31BD0B","WHW07179.MC1","BO1 - Bonneville Bradford Is. Ladder","8/13/2009 10:34:06 AM","8/13/2009 11:37:11 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/28/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/13/2009"
"3D9.1C2C31C103","WHW07341.MC1","BO1 - Bonneville Bradford Is. Ladder","8/6/2012 7:57:21 AM","8/6/2012 9:02:02 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","12/7/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/06/2012"
"3D9.1C2C31C103","WHW07341.MC1","BO2 - Bonneville Cascades Is. Ladder","7/26/2010 7:38:58 AM","7/26/2010 9:24:16 AM","WEIR 45","WEIR 52","12/7/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/26/2010"
"3D9.1C2C31C103","WHW07341.MC1","BO3 - Bonneville WA Shore Ladder/AFF","8/5/2012 4:42:55 PM","8/5/2012 6:31:43 PM","WEIR 34","WEIR 34","12/7/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/05/2012"
"3D9.1C2C31C103","WHW07341.MC1","BO4 - Bonneville WA Ladder Slots","7/26/2010 11:26:42 AM","7/26/2010 11:38:05 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/7/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/26/2010"
"3D9.1C2C31C439","WHW07245.MC2","BO1 - Bonneville Bradford Is. Ladder","8/14/2009 6:59:15 AM","8/14/2009 7:51:13 AM","B-BRANCH WEIR 49","VERTICAL SLOT DETECTORS","9/2/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/14/2009"
"3D9.1C2C3222A1","WHW07344.BR1","BO3 - Bonneville WA Shore Ladder/AFF","8/2/2009 5:56:53 AM","8/2/2009 6:52:16 AM","WEIR 34","WEIR 59","12/10/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/02/2009"
"3D9.1C2C3222A1","WHW07344.BR1","BO4 - Bonneville WA Ladder Slots","8/2/2009 7:58:08 AM","8/2/2009 8:05:25 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/10/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/02/2009"
"3D9.1C2C3223E3","WHW08016.BR1","BO1 - Bonneville Bradford Is. Ladder","7/12/2010 7:05:29 PM","7/13/2010 5:24:38 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","1/16/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/12/2010"
"3D9.1C2C3226BF","WHW08256.MC1","BO1 - Bonneville Bradford Is. Ladder","8/1/2011 10:25:40 AM","8/1/2011 11:49:43 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/12/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/01/2011"
"3D9.1C2C3229CE","WHW07269.BR1","BO1 - Bonneville Bradford Is. Ladder","7/17/2010 12:12:35 PM","7/17/2010 1:24:56 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/26/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/17/2010"
"3D9.1C2C322A9F","WHW07172.MC1","BO2 - Bonneville Cascades Is. Ladder","8/20/2009 6:03:14 AM","8/20/2009 6:20:24 AM","WEIR 45","WEIR 52","6/21/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/20/2009"
"3D9.1C2C322A9F","WHW07172.MC1","BO4 - Bonneville WA Ladder Slots","8/20/2009 7:48:44 AM","8/20/2009 7:54:10 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/21/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/20/2009"
"3D9.1C2C322ADB","WHW07338.MC1","BO3 - Bonneville WA Shore Ladder/AFF","9/15/2010 7:30:45 AM","9/15/2010 7:30:46 AM","WEIR 34","WEIR 34","12/4/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","09/15/2010"
"3D9.1C2C322ADB","WHW07338.MC1","BO4 - Bonneville WA Ladder Slots","9/15/2010 8:41:38 AM","9/15/2010 8:49:35 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/4/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","09/15/2010"
"3D9.1C2C322BC4","WHW08245.MC2","BO2 - Bonneville Cascades Is. Ladder","8/10/2012 12:48:11 PM","8/10/2012 1:01:17 PM","WEIR 45","WEIR 52","9/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/10/2012"
"3D9.1C2C322BC4","WHW08245.MC2","BO4 - Bonneville WA Ladder Slots","8/10/2012 2:47:33 PM","8/10/2012 2:52:59 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/10/2012"
"3D9.1C2C322F2B","WHW08169.BR1","BO2 - Bonneville Cascades Is. Ladder","7/17/2010 12:22:56 PM","7/17/2010 12:35:22 PM","WEIR 45","WEIR 52","6/17/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/17/2010"
"3D9.1C2C322F2B","WHW08169.BR1","BO4 - Bonneville WA Ladder Slots","7/17/2010 3:55:05 PM","7/17/2010 4:00:32 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/17/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/17/2010"
"3D9.1C2C324A1A","WHW08250.MC1","BO2 - Bonneville Cascades Is. Ladder","7/10/2010 4:36:04 PM","7/10/2010 4:46:20 PM","WEIR 45","WEIR 52","9/6/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/10/2010"
"3D9.1C2C324A1A","WHW08250.MC1","BO4 - Bonneville WA Ladder Slots","7/10/2010 7:31:45 PM","7/10/2010 7:39:15 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/6/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/10/2010"
"3D9.1C2C324F17","WHW08159.BR1","BO1 - Bonneville Bradford Is. Ladder","7/5/2010 10:06:42 AM","7/5/2010 10:30:08 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/05/2010"
"3D9.1C2C32B906","WHW08183.MC1","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2011 3:27:39 PM","8/30/2011 4:04:41 PM","WEIR 34","WEIR 59","7/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/30/2011"
"3D9.1C2C32B906","WHW08183.MC1","BO4 - Bonneville WA Ladder Slots","8/30/2011 4:28:07 PM","8/30/2011 4:38:59 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","7/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/30/2011"
"3D9.1C2C32C5DF","WHW08177.MC1","BO1 - Bonneville Bradford Is. Ladder","7/12/2010 12:42:15 PM","7/12/2010 1:56:08 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/25/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/12/2010"
"3D9.1C2C32E127","WHW08156.BR2","BO2 - Bonneville Cascades Is. Ladder","7/18/2011 1:44:37 PM","7/18/2011 1:59:17 PM","WEIR 45","WEIR 52","6/4/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/18/2011"
"3D9.1C2C32E127","WHW08156.BR2","BO4 - Bonneville WA Ladder Slots","7/18/2011 4:33:55 PM","7/18/2011 4:41:30 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/4/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/18/2011"
"3D9.1C2C32E382","WHW07337.BR1","BO2 - Bonneville Cascades Is. Ladder","7/6/2010 2:08:37 PM","7/6/2010 2:25:14 PM","WEIR 45","WEIR 52","12/3/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/06/2010"
"3D9.1C2C32E382","WHW07337.BR1","BO4 - Bonneville WA Ladder Slots","7/6/2010 6:54:55 PM","7/6/2010 7:03:51 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/3/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/06/2010"
"3D9.1C2C32EA55","WHW08247.MC1","BO1 - Bonneville Bradford Is. Ladder","7/24/2010 9:01:07 AM","7/24/2010 10:11:44 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/3/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/24/2010"
"3D9.1C2C32EA9A","WHW07275.BR1","BO1 - Bonneville Bradford Is. Ladder","8/12/2009 8:05:36 AM","8/12/2009 9:25:39 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/2/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/12/2009"
"3D9.1C2C32EAA2","WHW07351.BR1","BO1 - Bonneville Bradford Is. Ladder","7/23/2009 12:05:27 PM","7/23/2009 1:21:33 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","12/18/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/23/2009"
"3D9.1C2C32EE25","WHW07346.BR1","BO3 - Bonneville WA Shore Ladder/AFF","8/3/2009 7:10:45 AM","8/3/2009 7:16:15 AM","WEIR 35","WEIR 37","12/12/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/03/2009"
"3D9.1C2C32EE25","WHW07346.BR1","BO4 - Bonneville WA Ladder Slots","8/3/2009 8:50:59 AM","8/3/2009 9:03:57 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/12/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/03/2009"
"3D9.1C2C32F29B","WHW08179.MC2","BO1 - Bonneville Bradford Is. Ladder","8/18/2011 5:17:02 PM","8/18/2011 6:14:31 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/27/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/18/2011"
"3D9.1C2C32F451","WHW07271.BR1","BO1 - Bonneville Bradford Is. Ladder","8/16/2009 7:28:31 AM","8/16/2009 8:29:51 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/28/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/16/2009"
"3D9.1C2C32F597","WHW08245.MC1","BO3 - Bonneville WA Shore Ladder/AFF","7/19/2010 9:50:56 AM","7/19/2010 11:54:13 AM","WEIR 34","WEIR 59","9/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/19/2010"
"3D9.1C2C32F597","WHW08245.MC1","BO4 - Bonneville WA Ladder Slots","7/19/2010 12:54:06 PM","7/19/2010 1:02:06 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/19/2010"
"3D9.1C2C32FBAB","WHW08160.BR1","BO1 - Bonneville Bradford Is. Ladder","8/30/2010 1:04:02 PM","8/30/2010 2:29:18 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/8/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/30/2010"
"3D9.1C2C32FF8E","WHW08260.BR1","BO1 - Bonneville Bradford Is. Ladder","7/28/2011 6:43:44 PM","7/28/2011 8:21:58 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/16/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/28/2011"
"3D9.1C2C330104","WHW08249.MC1","BO3 - Bonneville WA Shore Ladder/AFF","7/17/2011 7:02:49 AM","7/17/2011 7:38:03 AM","WEIR 36","WEIR 59","9/5/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/17/2011"
"3D9.1C2C330104","WHW08249.MC1","BO4 - Bonneville WA Ladder Slots","7/17/2011 8:14:42 AM","7/17/2011 8:23:34 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/5/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/17/2011"
