"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Basin Name","Event Site Info Name","Event Site Info Code","Event Site Code Value","Event Site Subbasin Code","Event Site Subbasin Name","Event Site RKM Value","Event Site RKM Total","CTH Count"
"3D9.1C2C31514C","Mark","JSFMC - Murderers Creek, South Fork John Day River","8/17/2007","JSFMC - Murderers Creek, South Fork John Day River","8/17/2007","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2C31514C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/8/2010","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","22"
"3D9.1C2C31514C","Observation","BO4 - Bonneville WA Ladder Slots","7/8/2010","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","8"
"3D9.1C2C31514C","Observation","JD1 - John Day River, McDonald Ferry","11/2/2010","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","5"
"3D9.1C2C31514C","Recapture","JDARSF - South Fork John Day River","5/21/2008","JDARSF - South Fork John Day River","5/21/2008","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2C31514C","Recapture","JSFMC - Murderers Creek, South Fork John Day River","9/15/2007","JSFMC - Murderers Creek, South Fork John Day River","9/15/2007","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2C31574C","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/26/2007","BRIDGC - Bridge Creek, John Day River Basin","9/26/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C31574C","Observation","BO1 - Bonneville Bradford Is. Ladder","7/21/2009","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","11"
"3D9.1C2C31574C","Observation","JD1 - John Day River, McDonald Ferry","3/21/2010","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","6"
"3D9.1C2C31574C","Observation","MC1 - McNary Oregon Shore Ladder","10/11/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","25"
"3D9.1C2C316372","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/15/2008","BRIDGC - Bridge Creek, John Day River Basin","9/15/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C316372","Observation","BO1 - Bonneville Bradford Is. Ladder","7/20/2010","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","16"
"3D9.1C2C316372","Observation","JDJ - John Day Dam Juvenile","5/7/2009","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2C316372","Observation","MC1 - McNary Oregon Shore Ladder","10/21/2010","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","17"
"3D9.1C2C316372","Recapture","BRIDGC - Bridge Creek, John Day River Basin","9/17/2008","BRIDGC - Bridge Creek, John Day River Basin","9/17/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C31682C","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/15/2008","BRIDGC - Bridge Creek, John Day River Basin","9/15/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C31682C","Observation","BO1 - Bonneville Bradford Is. Ladder","7/21/2010","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","19"
"3D9.1C2C31682C","Observation","MC1 - McNary Oregon Shore Ladder","9/21/2010","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","15"
"3D9.1C2C31682C","Recapture","BRIDGC - Bridge Creek, John Day River Basin","12/14/2008","BRIDGC - Bridge Creek, John Day River Basin","12/14/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C31686B","Mark","JSFMC - Murderers Creek, South Fork John Day River","9/6/2008","JSFMC - Murderers Creek, South Fork John Day River","9/6/2008","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2C31686B","Observation","BCC - BON PH2 Corner Collector","5/24/2009","","","Lower Columbia","BON PH2 Corner Collector","BCC","BCC","17080001","Lower Columbia-Sandy","234","234","1"
"3D9.1C2C31686B","Observation","BO1 - Bonneville Bradford Is. Ladder","7/22/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2C31686B","Observation","TWX - Estuary Towed Array (Exp.)","5/26/2009","","","Lower Columbia","Estuary Towed Array (Exp.)","TWX","TWX","17080003","Lower Columbia-Clatskanie","075","75","8"
"3D9.1C2C316BBE","Mark","JSFMC - Murderers Creek, South Fork John Day River","12/8/2007","JSFMC - Murderers Creek, South Fork John Day River","12/8/2007","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2C316BBE","Observation","BCC - BON PH2 Corner Collector","5/3/2008","","","Lower Columbia","BON PH2 Corner Collector","BCC","BCC","17080001","Lower Columbia-Sandy","234","234","1"
"3D9.1C2C316BBE","Observation","BO1 - Bonneville Bradford Is. Ladder","8/14/2009","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","4"
"3D9.1C2C316BBE","Observation","ICH - Ice Harbor Dam (Combined)","9/16/2009","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2C316BBE","Observation","MC1 - McNary Oregon Shore Ladder","9/9/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","16"
"3D9.1C2C316BBE","Recapture","JDARSF - South Fork John Day River","4/16/2008","JDARSF - South Fork John Day River","4/16/2008","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2C316D92","Mark","GABLEC - Gable Creek, John Day River Basin","10/1/2007","GABLEC - Gable Creek, John Day River Basin","10/1/2007","John Day","Gable Creek, John Day River Basin","GABLEC","GABLEC","17070204","Lower John Day","351.218.022","591","1"
"3D9.1C2C316D92","Observation","BO1 - Bonneville Bradford Is. Ladder","8/11/2009","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","9"
"3D9.1C2C316D92","Observation","GRA - Lower Granite Dam Adult","10/8/2009","","","Lower Snake","Lower Granite Dam Adult","GRA","GRA","17060107","Lower Snake-Tucannon","522.173","695","8"
"3D9.1C2C316D92","Observation","ICH - Ice Harbor Dam (Combined)","8/23/2009","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","19"
"3D9.1C2C316D92","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2009","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","25"
"3D9.1C2C316D92","Observation","MC1 - McNary Oregon Shore Ladder","8/21/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","2"
"3D9.1C2C316D92","Observation","MC1 - McNary Oregon Shore Ladder","8/25/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","7"
"3D9.1C2C317F6F","Mark","BRIDGC - Bridge Creek, John Day River Basin","11/28/2007","BRIDGC - Bridge Creek, John Day River Basin","11/28/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C317F6F","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/14/2009","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","15"
"3D9.1C2C317F6F","Observation","BO4 - Bonneville WA Ladder Slots","8/14/2009","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","6"
"3D9.1C2C317F6F","Observation","MC1 - McNary Oregon Shore Ladder","10/20/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","13"
"3D9.1C2C317F6F","Observation","MCJ - McNary Dam Juvenile","11/3/2009","","","Middle Columbia","McNary Dam Juvenile","MCJ","MCJ","17070101","Middle Columbia-Lake Wallula","470","470","4"
"3D9.1C2C317F6F","Observation","TWX - Estuary Towed Array (Exp.)","5/20/2008","","","Lower Columbia","Estuary Towed Array (Exp.)","TWX","TWX","17080003","Lower Columbia-Clatskanie","075","75","3"
"3D9.1C2C317F6F","Recapture","BRIDGC - Bridge Creek, John Day River Basin","11/29/2007","BRIDGC - Bridge Creek, John Day River Basin","11/29/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C3181E1","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/29/2007","BRIDGC - Bridge Creek, John Day River Basin","9/29/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C3181E1","Observation","BO1 - Bonneville Bradford Is. Ladder","8/13/2009","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","20"
"3D9.1C2C3181E1","Observation","GRA - Lower Granite Dam Adult","10/18/2009","","","Lower Snake","Lower Granite Dam Adult","GRA","GRA","17060107","Lower Snake-Tucannon","522.173","695","8"
"3D9.1C2C3181E1","Observation","ICH - Ice Harbor Dam (Combined)","10/11/2009","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","7"
"3D9.1C2C3181E1","Observation","LTR - Lower Tucannon River","2/27/2010","","","Lower Snake","Lower Tucannon River","LTR","LTR","17060107","Lower Snake-Tucannon","522.100.003","625","1"
"3D9.1C2C3181E1","Observation","MC1 - McNary Oregon Shore Ladder","10/2/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","17"
"3D9.1C2C3181E1","Observation","MC1 - McNary Oregon Shore Ladder","10/8/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","2"
"3D9.1C2C3181E1","Observation","MC1 - McNary Oregon Shore Ladder","10/9/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","9"
"3D9.1C2C3181E1","Observation","MCJ - McNary Dam Juvenile","10/8/2009","","","Middle Columbia","McNary Dam Juvenile","MCJ","MCJ","17070101","Middle Columbia-Lake Wallula","470","470","4"
"3D9.1C2C31825B","Mark","BRIDGC - Bridge Creek, John Day River Basin","12/3/2007","BRIDGC - Bridge Creek, John Day River Basin","12/3/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C31825B","Observation","BO2 - Bonneville Cascades Is. Ladder","7/22/2009","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","13"
"3D9.1C2C31825B","Observation","BO4 - Bonneville WA Ladder Slots","7/22/2009","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","7"
"3D9.1C2C31825B","Observation","GRA - Lower Granite Dam Adult","10/21/2009","","","Lower Snake","Lower Granite Dam Adult","GRA","GRA","17060107","Lower Snake-Tucannon","522.173","695","8"
"3D9.1C2C31825B","Observation","ICH - Ice Harbor Dam (Combined)","10/16/2009","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2C31825B","Observation","JD1 - John Day River, McDonald Ferry","4/17/2010","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","1"
"3D9.1C2C31825B","Observation","MC1 - McNary Oregon Shore Ladder","7/30/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","20"
"3D9.1C2C31825B","Observation","MC1 - McNary Oregon Shore Ladder","8/3/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","13"
"3D9.1C2C31825B","Observation","MC1 - McNary Oregon Shore Ladder","8/14/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","15"
"3D9.1C2C31825B","Observation","MC2 - McNary Washington Shore Ladder","4/14/2010","","","Middle Columbia","McNary Washington Shore Ladder","MC2","MC2","17070101","Middle Columbia-Lake Wallula","470","470","15"
"3D9.1C2C318E7A","Mark","JSFMC - Murderers Creek, South Fork John Day River","6/21/2007","JSFMC - Murderers Creek, South Fork John Day River","6/21/2007","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2C318E7A","Observation","BO1 - Bonneville Bradford Is. Ladder","8/10/2009","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2C318E7A","Observation","JD1 - John Day River, McDonald Ferry","10/31/2009","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","5"
"3D9.1C2C318E7A","Observation","MC1 - McNary Oregon Shore Ladder","9/13/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","15"
"3D9.1C2C318E7A","Observation","MC1 - McNary Oregon Shore Ladder","10/6/2009","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","13"
"3D9.1C2C318E7A","Recapture","JSFMC - Murderers Creek, South Fork John Day River","9/3/2007","JSFMC - Murderers Creek, South Fork John Day River","9/3/2007","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2C319081","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/27/2007","BRIDGC - Bridge Creek, John Day River Basin","9/27/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C319081","Observation","BO2 - Bonneville Cascades Is. Ladder","7/26/2010","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","11"
"3D9.1C2C319081","Observation","BO4 - Bonneville WA Ladder Slots","7/27/2010","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","8"
"3D9.1C2C319081","Observation","JDJ - John Day Dam Juvenile","5/18/2008","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2C319FAD","Mark","BRIDGC - Bridge Creek, John Day River Basin","11/29/2007","BRIDGC - Bridge Creek, John Day River Basin","11/29/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C319FAD","Observation","BO2 - Bonneville Cascades Is. Ladder","7/23/2010","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","14"
"3D9.1C2C319FAD","Observation","BO4 - Bonneville WA Ladder Slots","7/24/2010","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","8"
"3D9.1C2C319FAD","Observation","ICH - Ice Harbor Dam (Combined)","10/8/2010","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","7"
"3D9.1C2C319FAD","Observation","JDJ - John Day Dam Juvenile","5/8/2008","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2C319FAD","Observation","MC2 - McNary Washington Shore Ladder","8/22/2010","","","Middle Columbia","McNary Washington Shore Ladder","MC2","MC2","17070101","Middle Columbia-Lake Wallula","470","470","18"
"3D9.1C2C31A546","Mark","BRIDGC - Bridge Creek, John Day River Basin","12/16/2007","BRIDGC - Bridge Creek, John Day River Basin","12/16/2007","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2C31A546","Observation","BO2 - Bonneville Cascades Is. Ladder","8/3/2010","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","9"
"3D9.1C2C31A546","Observation","BO4 - Bonneville WA Ladder Slots","8/3/2010","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","6"
"3D9.1C2C31A546","Observation","ICH - Ice Harbor Dam (Combined)","9/21/2010","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2C31A546","Observation","MC1 - McNary Oregon Shore Ladder","9/13/2010","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","16"
"3D9.1C2C31A58B","Mark","JSFBC - Black Canyon Creek, South Fork John Day River","7/2/2007","JSFBC - Black Canyon Creek, South Fork John Day River","7/2/2007","John Day","Black Canyon Creek, South Fork John Day River","JSFBC","JSFBC","17070201","Upper John Day","351.341.023","715","1"
"3D9.1C2C31A58B","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/29/2009","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","2"
