"day","year","temp","date"
168,2006,13.164,"2006-06-17"
169,2006,13.299,"2006-06-18"
170,2006,13.391,"2006-06-19"
171,2006,13.472,"2006-06-20"
172,2006,13.894,"2006-06-21"
173,2006,13.799,"2006-06-22"
174,2006,13.947,"2006-06-23"
175,2006,14.38,"2006-06-24"
176,2006,14.704,"2006-06-25"
177,2006,14.813,"2006-06-26"
178,2006,15.063,"2006-06-27"
179,2006,15.185,"2006-06-28"
180,2006,15.352,"2006-06-29"
181,2006,15.479,"2006-06-30"
182,2006,15.421,"2006-07-01"
183,2006,15.671,"2006-07-02"
184,2006,16.09,"2006-07-03"
185,2006,16.292,"2006-07-04"
186,2006,16.19,"2006-07-05"
187,2006,15.933,"2006-07-06"
188,2006,15.826,"2006-07-07"
189,2006,16.046,"2006-07-08"
190,2006,16.285,"2006-07-09"
191,2006,16.456,"2006-07-10"
192,2006,16.597,"2006-07-11"
193,2006,16.565,"2006-07-12"
194,2006,16.477,"2006-07-13"
195,2006,16.566,"2006-07-14"
196,2006,16.752,"2006-07-15"
197,2006,16.773,"2006-07-16"
198,2006,16.84,"2006-07-17"
199,2006,16.755,"2006-07-18"
200,2006,16.762,"2006-07-19"
201,2006,16.826,"2006-07-20"
202,2006,17.12,"2006-07-21"
203,2006,17.359,"2006-07-22"
204,2006,17.752,"2006-07-23"
205,2006,18.063,"2006-07-24"
206,2006,18.1,"2006-07-25"
207,2006,18.259,"2006-07-26"
208,2006,18.331,"2006-07-27"
209,2006,18.407,"2006-07-28"
210,2006,18.412,"2006-07-29"
211,2006,18.398,"2006-07-30"
212,2006,18.317,"2006-07-31"
213,2006,18.396,"2006-08-01"
214,2006,18.329,"2006-08-02"
215,2006,18.15,"2006-08-03"
216,2006,18.234,"2006-08-04"
217,2006,18.444,"2006-08-05"
218,2006,18.646,"2006-08-06"
219,2006,18.731,"2006-08-07"
220,2006,18.743,"2006-08-08"
221,2006,18.611,"2006-08-09"
222,2006,18.701,"2006-08-10"
223,2006,18.995,"2006-08-11"
224,2006,19.058,"2006-08-12"
225,2006,19.285,"2006-08-13"
226,2006,19.336,"2006-08-14"
227,2006,19.359,"2006-08-15"
228,2006,19.194,"2006-08-16"
229,2006,18.942,"2006-08-17"
230,2006,19.06,"2006-08-18"
231,2006,19.366,"2006-08-19"
232,2006,19.449,"2006-08-20"
233,2006,19.513,"2006-08-21"
234,2006,19.684,"2006-08-22"
235,2006,19.713,"2006-08-23"
236,2006,19.581,"2006-08-24"
237,2006,19.664,"2006-08-25"
238,2006,19.792,"2006-08-26"
239,2006,19.736,"2006-08-27"
240,2006,19.773,"2006-08-28"
241,2006,19.741,"2006-08-29"
242,2006,19.535,"2006-08-30"
243,2006,19.37,"2006-08-31"
244,2006,19.551,"2006-09-01"
245,2006,19.639,"2006-09-02"
246,2006,19.606,"2006-09-03"
247,2006,19.5,"2006-09-04"
248,2006,19.567,"2006-09-05"
249,2006,19.764,"2006-09-06"
250,2006,19.787,"2006-09-07"
251,2006,19.806,"2006-09-08"
252,2006,19.701,"2006-09-09"
253,2006,19.604,"2006-09-10"
254,2006,19.644,"2006-09-11"
255,2006,19.713,"2006-09-12"
256,2006,19.623,"2006-09-13"
257,2006,19.285,"2006-09-14"
258,2006,18.887,"2006-09-15"
259,2006,18.655,"2006-09-16"
260,2006,18.699,"2006-09-17"
261,2006,18.743,"2006-09-18"
262,2006,NA,"2006-09-19"
263,2006,NA,"2006-09-20"
264,2006,NA,"2006-09-21"
265,2006,NA,"2006-09-22"
266,2006,NA,"2006-09-23"
267,2006,NA,"2006-09-24"
268,2006,NA,"2006-09-25"
269,2006,NA,"2006-09-26"
270,2006,NA,"2006-09-27"
271,2006,NA,"2006-09-28"
272,2006,NA,"2006-09-29"
273,2006,NA,"2006-09-30"
274,2006,NA,"2006-10-01"
275,2006,NA,"2006-10-02"
276,2006,NA,"2006-10-03"
277,2006,NA,"2006-10-04"
278,2006,NA,"2006-10-05"
279,2006,NA,"2006-10-06"
280,2006,NA,"2006-10-07"
281,2006,NA,"2006-10-08"
282,2006,NA,"2006-10-09"
283,2006,NA,"2006-10-10"
284,2006,NA,"2006-10-11"
285,2006,NA,"2006-10-12"
286,2006,NA,"2006-10-13"
287,2006,NA,"2006-10-14"
288,2006,NA,"2006-10-15"
289,2006,NA,"2006-10-16"
290,2006,NA,"2006-10-17"
291,2006,NA,"2006-10-18"
292,2006,NA,"2006-10-19"
293,2006,NA,"2006-10-20"
294,2006,NA,"2006-10-21"
295,2006,NA,"2006-10-22"
296,2006,NA,"2006-10-23"
297,2006,NA,"2006-10-24"
298,2006,NA,"2006-10-25"
299,2006,NA,"2006-10-26"
300,2006,NA,"2006-10-27"
301,2006,NA,"2006-10-28"
302,2006,NA,"2006-10-29"
303,2006,NA,"2006-10-30"
304,2006,NA,"2006-10-31"
305,2006,NA,"2006-11-01"
306,2006,NA,"2006-11-02"
307,2006,NA,"2006-11-03"
308,2006,NA,"2006-11-04"
309,2006,NA,"2006-11-05"
310,2006,NA,"2006-11-06"
311,2006,NA,"2006-11-07"
312,2006,NA,"2006-11-08"
313,2006,NA,"2006-11-09"
314,2006,NA,"2006-11-10"
315,2006,NA,"2006-11-11"
316,2006,NA,"2006-11-12"
317,2006,NA,"2006-11-13"
318,2006,NA,"2006-11-14"
319,2006,NA,"2006-11-15"
320,2006,NA,"2006-11-16"
321,2006,NA,"2006-11-17"
322,2006,NA,"2006-11-18"
323,2006,NA,"2006-11-19"
324,2006,NA,"2006-11-20"
325,2006,NA,"2006-11-21"
326,2006,NA,"2006-11-22"
327,2006,NA,"2006-11-23"
328,2006,NA,"2006-11-24"
329,2006,NA,"2006-11-25"
330,2006,NA,"2006-11-26"
331,2006,NA,"2006-11-27"
332,2006,NA,"2006-11-28"
333,2006,NA,"2006-11-29"
334,2006,NA,"2006-11-30"
335,2006,NA,"2006-12-01"
336,2006,NA,"2006-12-02"
337,2006,NA,"2006-12-03"
338,2006,NA,"2006-12-04"
339,2006,NA,"2006-12-05"
340,2006,NA,"2006-12-06"
341,2006,NA,"2006-12-07"
342,2006,NA,"2006-12-08"
343,2006,NA,"2006-12-09"
344,2006,NA,"2006-12-10"
345,2006,NA,"2006-12-11"
346,2006,NA,"2006-12-12"
347,2006,NA,"2006-12-13"
348,2006,NA,"2006-12-14"
349,2006,NA,"2006-12-15"
350,2006,NA,"2006-12-16"
351,2006,NA,"2006-12-17"
352,2006,NA,"2006-12-18"
353,2006,NA,"2006-12-19"
354,2006,NA,"2006-12-20"
355,2006,NA,"2006-12-21"
356,2006,NA,"2006-12-22"
357,2006,NA,"2006-12-23"
358,2006,NA,"2006-12-24"
359,2006,NA,"2006-12-25"
360,2006,NA,"2006-12-26"
361,2006,NA,"2006-12-27"
362,2006,NA,"2006-12-28"
363,2006,NA,"2006-12-29"
364,2006,NA,"2006-12-30"
365,2006,NA,"2006-12-31"
1,2007,NA,"2007-01-01"
2,2007,NA,"2007-01-02"
3,2007,NA,"2007-01-03"
4,2007,NA,"2007-01-04"
5,2007,NA,"2007-01-05"
6,2007,NA,"2007-01-06"
7,2007,NA,"2007-01-07"
8,2007,NA,"2007-01-08"
9,2007,NA,"2007-01-09"
10,2007,NA,"2007-01-10"
11,2007,NA,"2007-01-11"
12,2007,NA,"2007-01-12"
13,2007,NA,"2007-01-13"
14,2007,NA,"2007-01-14"
15,2007,NA,"2007-01-15"
16,2007,NA,"2007-01-16"
17,2007,NA,"2007-01-17"
18,2007,NA,"2007-01-18"
19,2007,NA,"2007-01-19"
20,2007,NA,"2007-01-20"
21,2007,NA,"2007-01-21"
22,2007,NA,"2007-01-22"
23,2007,NA,"2007-01-23"
24,2007,NA,"2007-01-24"
25,2007,NA,"2007-01-25"
26,2007,NA,"2007-01-26"
27,2007,NA,"2007-01-27"
28,2007,NA,"2007-01-28"
29,2007,NA,"2007-01-29"
30,2007,NA,"2007-01-30"
31,2007,NA,"2007-01-31"
32,2007,NA,"2007-02-01"
33,2007,NA,"2007-02-02"
34,2007,NA,"2007-02-03"
35,2007,NA,"2007-02-04"
36,2007,NA,"2007-02-05"
37,2007,NA,"2007-02-06"
38,2007,NA,"2007-02-07"
39,2007,NA,"2007-02-08"
40,2007,NA,"2007-02-09"
41,2007,NA,"2007-02-10"
42,2007,NA,"2007-02-11"
43,2007,NA,"2007-02-12"
44,2007,NA,"2007-02-13"
45,2007,NA,"2007-02-14"
46,2007,NA,"2007-02-15"
47,2007,NA,"2007-02-16"
48,2007,NA,"2007-02-17"
49,2007,NA,"2007-02-18"
50,2007,NA,"2007-02-19"
51,2007,NA,"2007-02-20"
52,2007,NA,"2007-02-21"
53,2007,NA,"2007-02-22"
54,2007,NA,"2007-02-23"
55,2007,NA,"2007-02-24"
56,2007,NA,"2007-02-25"
57,2007,NA,"2007-02-26"
58,2007,NA,"2007-02-27"
59,2007,NA,"2007-02-28"
60,2007,NA,"2007-03-01"
61,2007,NA,"2007-03-02"
62,2007,NA,"2007-03-03"
63,2007,NA,"2007-03-04"
64,2007,NA,"2007-03-05"
65,2007,NA,"2007-03-06"
66,2007,NA,"2007-03-07"
67,2007,NA,"2007-03-08"
68,2007,NA,"2007-03-09"
69,2007,NA,"2007-03-10"
70,2007,NA,"2007-03-11"
71,2007,NA,"2007-03-12"
72,2007,NA,"2007-03-13"
73,2007,NA,"2007-03-14"
74,2007,NA,"2007-03-15"
75,2007,NA,"2007-03-16"
76,2007,NA,"2007-03-17"
77,2007,NA,"2007-03-18"
78,2007,NA,"2007-03-19"
79,2007,NA,"2007-03-20"
80,2007,NA,"2007-03-21"
81,2007,NA,"2007-03-22"
82,2007,NA,"2007-03-23"
83,2007,NA,"2007-03-24"
84,2007,NA,"2007-03-25"
85,2007,NA,"2007-03-26"
86,2007,4.404,"2007-03-27"
87,2007,4.363,"2007-03-28"
88,2007,4.41,"2007-03-29"
89,2007,4.544,"2007-03-30"
90,2007,4.278,"2007-03-31"
91,2007,3.743,"2007-04-01"
92,2007,4.529,"2007-04-02"
93,2007,4.708,"2007-04-03"
94,2007,4.674,"2007-04-04"
95,2007,4.634,"2007-04-05"
96,2007,4.587,"2007-04-06"
97,2007,5.241,"2007-04-07"
98,2007,5.507,"2007-04-08"
99,2007,5.815,"2007-04-09"
100,2007,5.757,"2007-04-10"
101,2007,5.907,"2007-04-11"
102,2007,5.932,"2007-04-12"
103,2007,5.627,"2007-04-13"
104,2007,4.75,"2007-04-14"
105,2007,NA,"2007-04-15"
106,2007,2.536,"2007-04-16"
107,2007,5.089,"2007-04-17"
108,2007,NA,"2007-04-18"
109,2007,NA,"2007-04-19"
110,2007,NA,"2007-04-20"
111,2007,NA,"2007-04-21"
112,2007,NA,"2007-04-22"
113,2007,NA,"2007-04-23"
114,2007,NA,"2007-04-24"
115,2007,NA,"2007-04-25"
116,2007,NA,"2007-04-26"
117,2007,NA,"2007-04-27"
118,2007,NA,"2007-04-28"
119,2007,NA,"2007-04-29"
120,2007,NA,"2007-04-30"
121,2007,NA,"2007-05-01"
122,2007,NA,"2007-05-02"
123,2007,NA,"2007-05-03"
124,2007,NA,"2007-05-04"
125,2007,NA,"2007-05-05"
126,2007,NA,"2007-05-06"
127,2007,NA,"2007-05-07"
128,2007,NA,"2007-05-08"
129,2007,NA,"2007-05-09"
130,2007,NA,"2007-05-10"
131,2007,NA,"2007-05-11"
132,2007,NA,"2007-05-12"
133,2007,NA,"2007-05-13"
134,2007,NA,"2007-05-14"
135,2007,NA,"2007-05-15"
136,2007,NA,"2007-05-16"
137,2007,NA,"2007-05-17"
138,2007,NA,"2007-05-18"
139,2007,NA,"2007-05-19"
140,2007,NA,"2007-05-20"
141,2007,NA,"2007-05-21"
142,2007,NA,"2007-05-22"
143,2007,NA,"2007-05-23"
144,2007,NA,"2007-05-24"
145,2007,NA,"2007-05-25"
146,2007,NA,"2007-05-26"
147,2007,NA,"2007-05-27"
148,2007,NA,"2007-05-28"
149,2007,NA,"2007-05-29"
150,2007,NA,"2007-05-30"
151,2007,NA,"2007-05-31"
152,2007,NA,"2007-06-01"
153,2007,NA,"2007-06-02"
154,2007,NA,"2007-06-03"
155,2007,NA,"2007-06-04"
156,2007,NA,"2007-06-05"
157,2007,NA,"2007-06-06"
158,2007,NA,"2007-06-07"
159,2007,NA,"2007-06-08"
160,2007,NA,"2007-06-09"
161,2007,6.518,"2007-06-10"
162,2007,6.532,"2007-06-11"
163,2007,6.551,"2007-06-12"
164,2007,6.571,"2007-06-13"
165,2007,6.591,"2007-06-14"
166,2007,6.61,"2007-06-15"
167,2007,6.63,"2007-06-16"
168,2007,6.65,"2007-06-17"
169,2007,6.67,"2007-06-18"
170,2007,6.689,"2007-06-19"
171,2007,6.709,"2007-06-20"
172,2007,6.729,"2007-06-21"
173,2007,6.749,"2007-06-22"
174,2007,6.768,"2007-06-23"
175,2007,6.788,"2007-06-24"
176,2007,6.808,"2007-06-25"
177,2007,6.827,"2007-06-26"
178,2007,6.847,"2007-06-27"
179,2007,6.867,"2007-06-28"
180,2007,6.887,"2007-06-29"
181,2007,6.906,"2007-06-30"
182,2007,6.926,"2007-07-01"
183,2007,6.946,"2007-07-02"
184,2007,6.966,"2007-07-03"
185,2007,6.985,"2007-07-04"
186,2007,7.005,"2007-07-05"
187,2007,7.025,"2007-07-06"
188,2007,7.044,"2007-07-07"
189,2007,7.064,"2007-07-08"
190,2007,7.084,"2007-07-09"
191,2007,7.104,"2007-07-10"
192,2007,7.123,"2007-07-11"
193,2007,7.143,"2007-07-12"
194,2007,7.163,"2007-07-13"
195,2007,7.183,"2007-07-14"
196,2007,7.202,"2007-07-15"
197,2007,7.222,"2007-07-16"
198,2007,7.242,"2007-07-17"
199,2007,7.261,"2007-07-18"
200,2007,7.281,"2007-07-19"
201,2007,7.301,"2007-07-20"
202,2007,7.321,"2007-07-21"
203,2007,7.34,"2007-07-22"
204,2007,7.36,"2007-07-23"
205,2007,7.38,"2007-07-24"
206,2007,7.4,"2007-07-25"
207,2007,7.419,"2007-07-26"
208,2007,7.439,"2007-07-27"
209,2007,7.459,"2007-07-28"
210,2007,7.478,"2007-07-29"
211,2007,7.498,"2007-07-30"
212,2007,7.518,"2007-07-31"
213,2007,7.538,"2007-08-01"
214,2007,7.557,"2007-08-02"
215,2007,7.577,"2007-08-03"
216,2007,7.597,"2007-08-04"
217,2007,7.617,"2007-08-05"
218,2007,7.636,"2007-08-06"
219,2007,7.656,"2007-08-07"
220,2007,7.676,"2007-08-08"
221,2007,7.695,"2007-08-09"
222,2007,7.715,"2007-08-10"
223,2007,7.735,"2007-08-11"
224,2007,7.755,"2007-08-12"
225,2007,7.774,"2007-08-13"
226,2007,7.794,"2007-08-14"
227,2007,7.814,"2007-08-15"
228,2007,7.834,"2007-08-16"
229,2007,7.853,"2007-08-17"
230,2007,7.873,"2007-08-18"
231,2007,7.893,"2007-08-19"
232,2007,7.913,"2007-08-20"
233,2007,7.932,"2007-08-21"
234,2007,7.952,"2007-08-22"
235,2007,7.972,"2007-08-23"
236,2007,7.991,"2007-08-24"
237,2007,8.011,"2007-08-25"
238,2007,8.031,"2007-08-26"
239,2007,8.051,"2007-08-27"
240,2007,8.07,"2007-08-28"
241,2007,8.09,"2007-08-29"
242,2007,8.11,"2007-08-30"
243,2007,8.129,"2007-08-31"
244,2007,8.149,"2007-09-01"
245,2007,8.169,"2007-09-02"
246,2007,8.189,"2007-09-03"
247,2007,8.209,"2007-09-04"
248,2007,8.228,"2007-09-05"
249,2007,8.248,"2007-09-06"
250,2007,8.268,"2007-09-07"
251,2007,8.287,"2007-09-08"
252,2007,8.307,"2007-09-09"
253,2007,8.327,"2007-09-10"
254,2007,8.347,"2007-09-11"
255,2007,8.366,"2007-09-12"
256,2007,8.386,"2007-09-13"
257,2007,8.406,"2007-09-14"
258,2007,8.425,"2007-09-15"
259,2007,8.445,"2007-09-16"
260,2007,8.458,"2007-09-17"
261,2007,NA,"2007-09-18"
262,2007,NA,"2007-09-19"
263,2007,NA,"2007-09-20"
264,2007,NA,"2007-09-21"
265,2007,NA,"2007-09-22"
266,2007,NA,"2007-09-23"
267,2007,NA,"2007-09-24"
268,2007,NA,"2007-09-25"
269,2007,NA,"2007-09-26"
270,2007,NA,"2007-09-27"
271,2007,NA,"2007-09-28"
272,2007,NA,"2007-09-29"
273,2007,NA,"2007-09-30"
274,2007,NA,"2007-10-01"
275,2007,NA,"2007-10-02"
276,2007,NA,"2007-10-03"
277,2007,NA,"2007-10-04"
278,2007,NA,"2007-10-05"
279,2007,NA,"2007-10-06"
280,2007,NA,"2007-10-07"
281,2007,NA,"2007-10-08"
282,2007,NA,"2007-10-09"
283,2007,NA,"2007-10-10"
284,2007,NA,"2007-10-11"
285,2007,NA,"2007-10-12"
286,2007,NA,"2007-10-13"
287,2007,NA,"2007-10-14"
288,2007,NA,"2007-10-15"
289,2007,NA,"2007-10-16"
290,2007,NA,"2007-10-17"
291,2007,NA,"2007-10-18"
292,2007,NA,"2007-10-19"
293,2007,NA,"2007-10-20"
294,2007,NA,"2007-10-21"
295,2007,NA,"2007-10-22"
296,2007,NA,"2007-10-23"
297,2007,NA,"2007-10-24"
298,2007,NA,"2007-10-25"
299,2007,NA,"2007-10-26"
300,2007,NA,"2007-10-27"
301,2007,NA,"2007-10-28"
302,2007,NA,"2007-10-29"
303,2007,NA,"2007-10-30"
304,2007,NA,"2007-10-31"
305,2007,NA,"2007-11-01"
306,2007,NA,"2007-11-02"
307,2007,NA,"2007-11-03"
308,2007,NA,"2007-11-04"
309,2007,NA,"2007-11-05"
310,2007,NA,"2007-11-06"
311,2007,NA,"2007-11-07"
312,2007,NA,"2007-11-08"
313,2007,NA,"2007-11-09"
314,2007,NA,"2007-11-10"
315,2007,NA,"2007-11-11"
316,2007,NA,"2007-11-12"
317,2007,NA,"2007-11-13"
318,2007,NA,"2007-11-14"
319,2007,NA,"2007-11-15"
320,2007,NA,"2007-11-16"
321,2007,NA,"2007-11-17"
322,2007,NA,"2007-11-18"
323,2007,NA,"2007-11-19"
324,2007,NA,"2007-11-20"
325,2007,NA,"2007-11-21"
326,2007,NA,"2007-11-22"
327,2007,NA,"2007-11-23"
328,2007,NA,"2007-11-24"
329,2007,NA,"2007-11-25"
330,2007,NA,"2007-11-26"
331,2007,NA,"2007-11-27"
332,2007,NA,"2007-11-28"
333,2007,NA,"2007-11-29"
334,2007,NA,"2007-11-30"
335,2007,NA,"2007-12-01"
336,2007,NA,"2007-12-02"
337,2007,NA,"2007-12-03"
338,2007,NA,"2007-12-04"
339,2007,NA,"2007-12-05"
340,2007,NA,"2007-12-06"
341,2007,NA,"2007-12-07"
342,2007,NA,"2007-12-08"
343,2007,NA,"2007-12-09"
344,2007,NA,"2007-12-10"
345,2007,NA,"2007-12-11"
346,2007,NA,"2007-12-12"
347,2007,NA,"2007-12-13"
348,2007,NA,"2007-12-14"
349,2007,NA,"2007-12-15"
350,2007,NA,"2007-12-16"
351,2007,NA,"2007-12-17"
352,2007,NA,"2007-12-18"
353,2007,NA,"2007-12-19"
354,2007,NA,"2007-12-20"
355,2007,NA,"2007-12-21"
356,2007,NA,"2007-12-22"
357,2007,NA,"2007-12-23"
358,2007,NA,"2007-12-24"
359,2007,NA,"2007-12-25"
360,2007,NA,"2007-12-26"
361,2007,NA,"2007-12-27"
362,2007,NA,"2007-12-28"
363,2007,NA,"2007-12-29"
364,2007,NA,"2007-12-30"
365,2007,NA,"2007-12-31"
1,2008,NA,"2008-01-01"
2,2008,NA,"2008-01-02"
3,2008,NA,"2008-01-03"
4,2008,NA,"2008-01-04"
5,2008,NA,"2008-01-05"
6,2008,NA,"2008-01-06"
7,2008,NA,"2008-01-07"
8,2008,NA,"2008-01-08"
9,2008,NA,"2008-01-09"
10,2008,NA,"2008-01-10"
11,2008,NA,"2008-01-11"
12,2008,NA,"2008-01-12"
13,2008,NA,"2008-01-13"
14,2008,NA,"2008-01-14"
15,2008,NA,"2008-01-15"
16,2008,NA,"2008-01-16"
17,2008,NA,"2008-01-17"
18,2008,NA,"2008-01-18"
19,2008,NA,"2008-01-19"
20,2008,NA,"2008-01-20"
21,2008,NA,"2008-01-21"
22,2008,NA,"2008-01-22"
23,2008,NA,"2008-01-23"
24,2008,NA,"2008-01-24"
25,2008,NA,"2008-01-25"
26,2008,NA,"2008-01-26"
27,2008,NA,"2008-01-27"
28,2008,NA,"2008-01-28"
29,2008,NA,"2008-01-29"
30,2008,NA,"2008-01-30"
31,2008,NA,"2008-01-31"
32,2008,NA,"2008-02-01"
33,2008,NA,"2008-02-02"
34,2008,NA,"2008-02-03"
35,2008,NA,"2008-02-04"
36,2008,NA,"2008-02-05"
37,2008,NA,"2008-02-06"
38,2008,NA,"2008-02-07"
39,2008,NA,"2008-02-08"
40,2008,NA,"2008-02-09"
41,2008,NA,"2008-02-10"
42,2008,NA,"2008-02-11"
43,2008,NA,"2008-02-12"
44,2008,NA,"2008-02-13"
45,2008,NA,"2008-02-14"
46,2008,NA,"2008-02-15"
47,2008,NA,"2008-02-16"
48,2008,NA,"2008-02-17"
49,2008,NA,"2008-02-18"
50,2008,NA,"2008-02-19"
51,2008,NA,"2008-02-20"
52,2008,NA,"2008-02-21"
53,2008,NA,"2008-02-22"
54,2008,NA,"2008-02-23"
55,2008,NA,"2008-02-24"
56,2008,NA,"2008-02-25"
57,2008,NA,"2008-02-26"
58,2008,NA,"2008-02-27"
59,2008,NA,"2008-02-28"
60,2008,NA,"2008-02-29"
61,2008,NA,"2008-03-01"
62,2008,NA,"2008-03-02"
63,2008,NA,"2008-03-03"
64,2008,NA,"2008-03-04"
65,2008,NA,"2008-03-05"
66,2008,NA,"2008-03-06"
67,2008,NA,"2008-03-07"
68,2008,NA,"2008-03-08"
69,2008,NA,"2008-03-09"
70,2008,NA,"2008-03-10"
71,2008,NA,"2008-03-11"
72,2008,NA,"2008-03-12"
73,2008,NA,"2008-03-13"
74,2008,NA,"2008-03-14"
75,2008,NA,"2008-03-15"
76,2008,NA,"2008-03-16"
77,2008,NA,"2008-03-17"
78,2008,NA,"2008-03-18"
79,2008,12.102,"2008-03-19"
80,2008,12.115,"2008-03-20"
81,2008,12.135,"2008-03-21"
82,2008,12.153,"2008-03-22"
83,2008,12.174,"2008-03-23"
84,2008,12.194,"2008-03-24"
85,2008,12.214,"2008-03-25"
86,2008,12.235,"2008-03-26"
87,2008,12.253,"2008-03-27"
88,2008,12.272,"2008-03-28"
89,2008,12.292,"2008-03-29"
90,2008,12.312,"2008-03-30"
91,2008,12.332,"2008-03-31"
92,2008,12.351,"2008-04-01"
93,2008,12.371,"2008-04-02"
94,2008,12.391,"2008-04-03"
95,2008,12.41,"2008-04-04"
96,2008,12.43,"2008-04-05"
97,2008,12.45,"2008-04-06"
98,2008,12.47,"2008-04-07"
99,2008,12.489,"2008-04-08"
100,2008,12.509,"2008-04-09"
101,2008,12.529,"2008-04-10"
102,2008,12.549,"2008-04-11"
103,2008,12.568,"2008-04-12"
104,2008,12.588,"2008-04-13"
105,2008,12.608,"2008-04-14"
106,2008,12.627,"2008-04-15"
107,2008,12.647,"2008-04-16"
108,2008,12.667,"2008-04-17"
109,2008,12.686,"2008-04-18"
110,2008,12.706,"2008-04-19"
111,2008,12.726,"2008-04-20"
112,2008,12.746,"2008-04-21"
113,2008,12.766,"2008-04-22"
114,2008,12.785,"2008-04-23"
115,2008,12.805,"2008-04-24"
116,2008,12.825,"2008-04-25"
117,2008,12.844,"2008-04-26"
118,2008,12.864,"2008-04-27"
119,2008,12.884,"2008-04-28"
120,2008,12.904,"2008-04-29"
121,2008,12.923,"2008-04-30"
122,2008,12.943,"2008-05-01"
123,2008,12.963,"2008-05-02"
124,2008,12.983,"2008-05-03"
125,2008,13.002,"2008-05-04"
126,2008,13.022,"2008-05-05"
127,2008,13.042,"2008-05-06"
128,2008,13.062,"2008-05-07"
129,2008,13.081,"2008-05-08"
130,2008,13.101,"2008-05-09"
131,2008,13.121,"2008-05-10"
132,2008,13.14,"2008-05-11"
133,2008,13.16,"2008-05-12"
134,2008,13.18,"2008-05-13"
135,2008,13.2,"2008-05-14"
136,2008,13.219,"2008-05-15"
137,2008,13.239,"2008-05-16"
138,2008,13.259,"2008-05-17"
139,2008,13.278,"2008-05-18"
140,2008,13.298,"2008-05-19"
141,2008,13.319,"2008-05-20"
142,2008,13.338,"2008-05-21"
143,2008,13.358,"2008-05-22"
144,2008,13.377,"2008-05-23"
145,2008,13.397,"2008-05-24"
146,2008,13.417,"2008-05-25"
147,2008,13.436,"2008-05-26"
148,2008,13.456,"2008-05-27"
149,2008,13.476,"2008-05-28"
150,2008,13.496,"2008-05-29"
151,2008,13.515,"2008-05-30"
152,2008,13.535,"2008-05-31"
153,2008,13.555,"2008-06-01"
154,2008,13.574,"2008-06-02"
155,2008,13.594,"2008-06-03"
156,2008,13.614,"2008-06-04"
157,2008,13.634,"2008-06-05"
158,2008,13.653,"2008-06-06"
159,2008,13.673,"2008-06-07"
160,2008,13.693,"2008-06-08"
161,2008,13.713,"2008-06-09"
162,2008,13.732,"2008-06-10"
163,2008,13.752,"2008-06-11"
164,2008,13.772,"2008-06-12"
165,2008,13.791,"2008-06-13"
166,2008,13.811,"2008-06-14"
167,2008,13.831,"2008-06-15"
168,2008,13.851,"2008-06-16"
169,2008,13.87,"2008-06-17"
170,2008,13.89,"2008-06-18"
171,2008,13.91,"2008-06-19"
172,2008,13.93,"2008-06-20"
173,2008,13.949,"2008-06-21"
174,2008,13.969,"2008-06-22"
175,2008,13.988,"2008-06-23"
176,2008,14.008,"2008-06-24"
177,2008,14.028,"2008-06-25"
178,2008,14.048,"2008-06-26"
179,2008,14.068,"2008-06-27"
180,2008,14.087,"2008-06-28"
181,2008,14.107,"2008-06-29"
182,2008,14.127,"2008-06-30"
183,2008,14.147,"2008-07-01"
184,2008,14.254,"2008-07-02"
185,2008,14.688,"2008-07-03"
186,2008,14.671,"2008-07-04"
187,2008,14.62,"2008-07-05"
188,2008,14.748,"2008-07-06"
189,2008,14.583,"2008-07-07"
190,2008,14.882,"2008-07-08"
191,2008,14.97,"2008-07-09"
192,2008,15.176,"2008-07-10"
193,2008,15.25,"2008-07-11"
194,2008,15.338,"2008-07-12"
195,2008,15.248,"2008-07-13"
196,2008,15.31,"2008-07-14"
197,2008,15.481,"2008-07-15"
198,2008,16.014,"2008-07-16"
199,2008,15.99,"2008-07-17"
200,2008,16.28,"2008-07-18"
201,2008,16.368,"2008-07-19"
202,2008,16.493,"2008-07-20"
203,2008,16.822,"2008-07-21"
204,2008,16.972,"2008-07-22"
205,2008,16.944,"2008-07-23"
206,2008,16.914,"2008-07-24"
207,2008,17.382,"2008-07-25"
208,2008,17.407,"2008-07-26"
209,2008,17.722,"2008-07-27"
210,2008,17.903,"2008-07-28"
211,2008,17.782,"2008-07-29"
212,2008,17.352,"2008-07-30"
213,2008,17.172,"2008-07-31"
214,2008,17.576,"2008-08-01"
215,2008,17.794,"2008-08-02"
216,2008,17.977,"2008-08-03"
217,2008,18.051,"2008-08-04"
218,2008,18.188,"2008-08-05"
219,2008,17.961,"2008-08-06"
220,2008,17.87,"2008-08-07"
221,2008,17.852,"2008-08-08"
222,2008,17.981,"2008-08-09"
223,2008,18.13,"2008-08-10"
224,2008,18.308,"2008-08-11"
225,2008,18.417,"2008-08-12"
226,2008,18.63,"2008-08-13"
227,2008,18.806,"2008-08-14"
228,2008,18.792,"2008-08-15"
229,2008,19.144,"2008-08-16"
230,2008,19.516,"2008-08-17"
231,2008,19.66,"2008-08-18"
232,2008,19.589,"2008-08-19"
233,2008,19.273,"2008-08-20"
234,2008,19.023,"2008-08-21"
235,2008,18.782,"2008-08-22"
236,2008,18.891,"2008-08-23"
237,2008,19.025,"2008-08-24"
